REGIAO:;N
UF:;AM
ESTACAO:;RIO URUBU
CODIGO (WMO):;A125
LATITUDE:;-2,7211111
LONGITUDE:;-59,94333333
ALTITUDE:;59
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2008-06-26,0.30,1005.05,1005.40,1004.72,25.92,22.73,26.56,25.33,23.26,22.25,86.64,81.86,84.32,195.94,2.57,0.72
2008-06-27,0.23,1005.51,1005.89,1005.17,25.92,22.85,26.58,25.36,23.38,22.33,87.23,81.56,84.61,196.54,2.15,0.55
2008-06-28,0.13,1006.77,1006.96,1006.28,26.87,22.73,27.87,26.26,23.35,22.17,82.67,75.27,79.72,196.60,3.14,0.94
2008-06-29,0.00,1007.97,1008.24,1007.69,26.33,22.23,26.93,25.66,22.77,21.63,83.71,77.83,80.71,214.92,2.46,0.69
2008-06-30,0.08,1007.32,1007.64,1007.04,24.92,21.70,25.72,24.32,22.28,21.14,87.08,81.12,84.46,224.54,1.93,0.53
2008-07-01,0.01,1006.90,1007.18,1006.62,25.80,22.27,26.42,25.07,22.81,21.67,86.42,80.12,83.21,206.38,1.84,0.49
2008-07-02,0.03,1007.24,1007.46,1006.96,24.92,22.21,25.68,24.28,22.67,21.69,89.00,82.75,86.42,227.75,1.83,0.52
2008-07-03,0.11,1007.23,1007.54,1006.95,25.23,22.83,25.97,24.55,23.31,22.25,90.54,84.21,87.79,212.38,1.54,0.30
2008-07-04,1.66,1007.87,1008.18,1007.50,24.19,23.02,24.55,23.97,23.35,22.79,94.46,91.50,93.21,205.33,2.95,0.70
2008-07-05,0.10,1006.39,1006.73,1006.08,26.42,22.39,27.01,25.69,22.99,21.88,84.09,77.12,80.27,169.02,2.90,0.82
2008-07-06,0.01,1006.75,1007.05,1006.44,25.25,21.97,25.87,24.60,22.55,21.46,86.79,81.12,84.08,204.50,2.41,0.68
2008-07-07,0.00,1006.90,1007.19,1006.61,25.60,22.45,26.17,25.00,22.93,21.89,87.12,81.58,84.67,208.62,2.27,0.64
2008-07-08,0.01,1006.27,1006.51,1006.04,26.02,22.09,26.70,25.42,22.57,21.60,83.88,78.42,81.33,215.54,2.86,0.98
2008-07-09,0.04,1005.86,1006.08,1005.57,25.12,22.10,25.79,24.37,22.68,21.59,88.25,81.54,84.71,198.54,2.48,0.78
2008-07-10,0.26,1007.16,1007.45,1006.81,23.89,22.56,24.32,23.48,22.88,22.13,93.92,90.33,92.54,212.17,1.53,0.27
2008-07-11,1.41,1008.64,1008.99,1008.25,24.03,22.41,24.71,23.51,22.94,22.05,93.42,88.33,91.04,204.25,3.34,0.75
2008-07-12,0.06,1007.40,1007.76,1007.15,25.60,22.60,26.29,24.95,23.14,21.99,87.63,81.68,84.86,193.99,2.17,0.53
2008-07-13,0.02,1005.99,1006.32,1005.75,25.89,22.23,26.47,25.16,22.84,21.69,86.15,80.37,82.85,238.96,2.06,0.57
2008-07-14,0.00,1005.83,1006.07,1005.59,25.79,21.13,26.50,25.18,21.80,20.62,82.17,76.29,79.00,221.75,2.52,0.99
2008-07-15,0.01,1006.73,1006.96,1006.44,24.52,19.77,25.22,23.80,20.56,19.00,82.42,75.29,78.88,189.83,1.72,0.57
2008-07-16,0.00,1007.35,1007.62,1007.09,25.13,20.51,25.83,24.46,21.20,19.95,82.17,76.04,79.00,198.79,1.98,0.65
2008-07-17,0.05,1007.16,1007.46,1006.87,23.90,21.47,24.57,23.30,22.11,20.97,90.58,84.54,87.46,218.29,1.51,0.45
2008-07-18,0.00,1007.10,1007.39,1006.75,24.65,22.07,25.18,24.04,22.50,21.72,89.67,84.79,86.88,198.92,1.55,0.38
2008-07-19,0.10,1007.40,1007.76,1007.09,25.59,22.08,26.24,25.06,22.54,21.67,85.58,80.17,83.04,178.62,2.99,0.95
2008-07-20,0.08,1007.26,1007.59,1006.91,24.89,22.27,25.60,24.35,22.73,21.80,89.21,83.38,86.71,174.54,2.75,0.89
2008-07-21,0.08,1006.63,1006.95,1006.37,25.72,21.87,26.32,25.15,22.42,21.43,85.08,79.54,82.17,201.58,2.93,0.92
2008-07-22,0.09,1006.69,1006.99,1006.35,25.50,22.34,26.15,24.90,22.90,21.75,87.83,82.04,85.08,216.21,2.15,0.60
2008-07-23,0.01,1006.46,1006.77,1006.19,25.72,21.94,26.45,25.00,22.55,21.38,85.75,78.96,82.25,213.29,2.47,0.78
2008-07-24,0.00,1006.43,1006.71,1006.12,26.19,22.07,26.86,25.53,22.60,21.59,83.46,77.54,80.46,193.50,2.52,0.88
2008-07-25,0.92,1007.12,1007.42,1006.73,24.20,22.65,24.87,23.74,23.05,22.29,93.08,89.25,91.50,181.79,2.55,0.50
2008-07-26,0.27,1006.79,1007.17,1006.48,23.57,22.01,24.01,23.15,22.39,21.68,93.00,89.67,91.38,229.38,2.25,0.60
2008-07-27,0.01,1006.45,1006.72,1006.09,25.11,22.11,25.76,24.56,22.64,21.65,87.62,82.29,85.12,200.67,1.77,0.56
2008-07-28,0.00,1007.32,1007.65,1007.00,25.31,22.30,25.77,24.80,22.70,21.88,87.46,82.79,85.00,212.62,2.42,0.74
