ano,mes,estacao,chuva,codigo_estacao,municipio,uf
1991,2,443012,5.807142857142857,443012,aldeias altas,MA
1991,2,444001,8.267857142857142,444001,coroata,MA
1991,2,444005,3.1214285714285714,444005,pedreiras,MA
1991,2,444008,4.064285714285714,444008,barra do corda,MA
1991,2,444013,7.95,444013,peritoro,MA
1991,2,445001,10.726785714285715,445001,santa luzia,MA
1991,2,445007,1.8785714285714286,445007,lago da pedra,MA
1991,2,445008,4.75,445008,arame,MA
1991,2,445009,1.8392857142857142,445009,lago da pedra,MA
1991,2,445010,4.857142857142857,445010,vitorino freire,MA
1991,2,446000,4.25,446000,bom jesus das selvas,MA
1991,2,446001,3.3214285714285716,446001,bom jesus das selvas,MA
1991,2,446002,2.330357142857143,446002,acailandia,MA
1991,2,447002,6.916071428571429,447002,imperatriz,MA
1991,2,543002,2.2857142857142856,543002,matoes,MA
1991,2,543004,2.9517857142857147,543004,buriti bravo,MA
1991,2,543011,1.7642857142857142,543011,lagoa do mato,MA
1991,2,544006,1.6089285714285713,544006,barra do corda,MA
1991,2,544009,2.9892857142857143,544009,graca aranha,MA
1991,2,545011,1.4464285714285714,545011,barra do corda,MA
1991,2,546006,3.1785714285714284,546006,grajau,MA
1991,2,546007,4.682142857142857,546007,sitio novo,MA
1991,2,547005,8.164285714285715,547005,buritirana,MA
1991,2,643011,4.782142857142857,643011,barao de grajau,MA
1991,2,643012,5.317857142857143,643012,passagem franca,MA
1991,2,643013,1.1964285714285714,643013,barao de grajau,MA
1991,2,644003,4.201785714285714,644003,colinas,MA
1991,2,644007,2.5142857142857147,644007,mirador,MA
1991,2,644012,4.764285714285714,644012,mirador,MA
1991,2,644015,3.242857142857143,644015,mirador,MA
1991,2,645002,4.107142857142857,645002,fernando falcao,MA
1991,2,645003,1.0892857142857142,645003,loreto,MA
1991,2,645004,1.4642857142857142,645004,grajau,MA
1991,2,646005,7.478571428571429,646005,fortaleza dos nogueiras,MA
1991,2,646006,3.1142857142857143,646006,grajau,MA
1991,2,744000,0.9142857142857144,744000,sao felix de balsas,MA
1991,2,745004,2.0535714285714284,745004,sambaiba,MA
1991,2,745005,1.9071428571428573,745005,sao raimundo das mangabeiras,MA
1991,2,746006,2.992857142857143,746006,balsas,MA
1991,2,746007,3.5357142857142856,746007,balsas,MA
1991,2,746008,3.623214285714286,746008,riachao,MA
1991,2,746009,3.332142857142857,746009,balsas,MA
1991,2,747000,9.160714285714286,747000,carolina,MA
1991,2,771001,1.7285714285714284,771001,tarauaca,AC
1991,2,845003,5.707142857142856,845003,tasso fragoso,MA
1991,2,845004,3.5464285714285717,845004,tasso fragoso,MA
1991,2,845005,8.746428571428572,845005,alto parnaiba,MA
1991,2,846005,7.425,846005,tasso fragoso,MA
1991,2,862000,,862000,machadinho d'oeste,RO
1991,2,872000,1.9214285714285713,872000,marechal thaumaturgo,AC
1991,2,945011,5.067857142857143,945011,alto parnaiba,MA
1991,2,961003,,961003,machadinho d'oeste,RO
1991,2,963000,9.65,963000,ariquemes,RO
1991,2,963001,8.167857142857143,963001,porto velho,RO
1991,2,963004,7.8999999999999995,963004,ariquemes,RO
1991,2,966000,9.285714285714286,966000,porto velho,RO
1991,2,972000,11.37142857142857,972000,marechal thaumaturgo,AC
1991,2,1061003,8.842857142857143,1061003,ouro preto do oeste,RO
1991,2,1062001,9.857142857142858,1062001,jaru,RO
1991,2,1062002,7.0,1062002,jaru,RO
1991,2,1062003,11.292857142857143,1062003,mirante da serra,RO
1991,2,1062004,,1062004,theobroma,RO
1991,2,1065002,7.0,1065002,guajara-mirim,RO
1991,2,1068000,9.385714285714286,1068000,xapuri,AC
1991,2,1160002,14.5375,1160002,pimenta bueno,RO
1991,2,1161000,17.113636363636363,1161000,cacoal,RO
1991,2,1264000,7.328571428571428,1264000,costa marques,RO
1991,2,1360000,9.0,1360000,colorado do oeste,RO
1991,2,1360001,13.110714285714284,1360001,cerejeiras,RO
1991,2,1360002,9.467857142857143,1360002,pimenteiras do oeste,RO
1991,2,8050000,8.4,8050000,macapa,AP
1991,2,8051010,13.207142857142857,8051010,macapa,AP
1991,2,8052000,11.292857142857143,8052000,serra do navio,AP
1991,2,8059001,2.7481481481481485,8059001,caroebe,RR
1991,2,8060000,,8060000,rorainopolis,RR
1991,2,8150000,13.346428571428572,8150000,tartarugalzinho,AP
1991,2,8160001,0.6892857142857142,8160001,rorainopolis,RR
1991,2,8161001,,8161001,caracarai,RR
1991,2,8251001,31.014285714285712,8251001,calcoene,AP
1991,2,8260003,0.5035714285714286,8260003,bonfim,RR
1991,2,8261000,0.4357142857142858,8261000,mucajai,RR
1991,2,8261001,13.8,8261001,mucajai,RR
1991,2,8359000,0.17857142857142858,8359000,bonfim,RR
1991,2,8360000,1.5785714285714287,8360000,pacaraima,RR
1991,2,8360002,0.09642857142857143,8360002,boa vista,RR
1991,2,8361000,0.9946428571428572,8361000,amajari,RR
1991,2,8361001,0.4178571428571428,8361001,alto alegre,RR
1991,2,8361004,0.04285714285714286,8361004,alto alegre,RR
1991,2,8361005,1.1208333333333333,8361005,amajari,RR
1991,2,8459000,0.5303571428571427,8459000,uiramuta,RR
1991,2,8460001,0.0,8460001,pacaraima,RR
1991,3,51002,16.823809523809523,51002,mazagao,AP
1991,3,60000,,60000,rorainopolis,RR
1991,3,60001,6.225806451612903,60001,sao luiz,RR
1991,3,61000,0.0,61000,rorainopolis,RR
1991,3,61001,6.596774193548387,61001,caracarai,RR
1991,3,145006,29.24516129032258,145006,candido mendes,MA
1991,3,242002,11.087096774193547,242002,tutoia,MA
1991,3,244011,21.574193548387097,244011,guimaraes,MA
1991,3,244012,13.406666666666666,244012,sao bento,MA
1991,3,245001,10.719354838709679,245001,moncao,MA
1991,3,245003,13.874193548387096,245003,candido mendes,MA
1991,3,245008,8.883870967741935,245008,viana,MA
1991,3,245009,17.825806451612905,245009,pinheiro,MA
1991,3,245010,13.316129032258065,245010,pinheiro,MA
1991,3,245011,12.325806451612904,245011,santa helena,MA
1991,3,342009,8.519354838709676,342009,santa quiteria do maranhao,MA
1991,3,343001,13.8,343001,vargem grande,MA
1991,3,343003,13.812903225806451,343003,nina rodrigues,MA
1991,3,343004,12.561290322580644,343004,vargem grande,MA
1991,3,343009,10.922580645161291,343009,mata roma,MA
1991,3,343010,7.20483870967742,343010,chapadinha,MA
1991,3,343011,12.087096774193547,343011,urbano santos,MA
1991,3,344004,22.7241935483871,344004,cantanhede,MA
1991,3,344007,17.225806451612904,344007,pirapemas,MA
1991,3,344008,10.73225806451613,344008,pirapemas,MA
1991,3,344010,6.543548387096774,344010,presidente juscelino,MA
1991,3,344011,6.396774193548387,344011,sao mateus do maranhao,MA
1991,3,344012,3.543548387096774,344012,miranda do norte,MA
1991,3,344013,3.7774193548387096,344013,conceicao do lago-acu,MA
1991,3,345000,,345000,bela vista do maranhao,MA
1991,3,345006,19.017741935483873,345006,pindare-mirim,MA
1991,3,345012,9.483870967741936,345012,cajari,MA
1991,3,345013,10.187096774193549,345013,governador newton bello,MA
1991,3,442013,13.30967741935484,442013,duque bacelar,MA
1991,3,443006,12.874193548387098,443006,codo,MA
1991,3,443007,12.709677419354838,443007,codo,MA
1991,3,443011,11.319354838709677,443011,codo,MA
1991,3,443012,12.46774193548387,443012,aldeias altas,MA
1991,3,444001,8.85483870967742,444001,coroata,MA
1991,3,444005,10.345161290322581,444005,pedreiras,MA
1991,3,444008,7.270967741935484,444008,barra do corda,MA
1991,3,444013,8.903225806451612,444013,peritoro,MA
1991,3,445001,11.380645161290323,445001,santa luzia,MA
1991,3,445007,9.332258064516129,445007,lago da pedra,MA
1991,3,445008,7.416129032258064,445008,arame,MA
1991,3,445009,6.516129032258065,445009,lago da pedra,MA
1991,3,445010,11.358064516129032,445010,vitorino freire,MA
1991,3,446000,8.33548387096774,446000,bom jesus das selvas,MA
1991,3,446001,5.351612903225806,446001,bom jesus das selvas,MA
1991,3,446002,,446002,acailandia,MA
1991,3,447002,19.229032258064517,447002,imperatriz,MA
1991,3,543002,15.22258064516129,543002,matoes,MA
1991,3,543004,8.416129032258064,543004,buriti bravo,MA
1991,3,543011,4.696774193548387,543011,lagoa do mato,MA
1991,3,544006,6.348387096774194,544006,barra do corda,MA
1991,3,544009,7.896774193548388,544009,graca aranha,MA
1991,3,545011,2.403225806451613,545011,barra do corda,MA
1991,3,546006,7.438709677419355,546006,grajau,MA
1991,3,546007,5.806451612903226,546007,sitio novo,MA
1991,3,547005,6.129032258064516,547005,buritirana,MA
1991,3,643011,9.638709677419355,643011,barao de grajau,MA
1991,3,643012,5.712903225806452,643012,passagem franca,MA
1991,3,643013,8.3,643013,barao de grajau,MA
1991,3,644003,8.714516129032257,644003,colinas,MA
1991,3,644007,7.987096774193549,644007,mirador,MA
1991,3,644012,10.093548387096773,644012,mirador,MA
1991,3,644015,7.659677419354839,644015,mirador,MA
1991,3,645002,8.106451612903227,645002,fernando falcao,MA
1991,3,645003,4.148387096774194,645003,loreto,MA
1991,3,645004,1.6516129032258065,645004,grajau,MA
1991,3,646005,12.074193548387095,646005,fortaleza dos nogueiras,MA
1991,3,646006,4.509677419354839,646006,grajau,MA
1991,3,744000,6.738709677419355,744000,sao felix de balsas,MA
1991,3,745004,7.770967741935484,745004,sambaiba,MA
1991,3,745005,,745005,sao raimundo das mangabeiras,MA
1991,3,746006,7.380645161290323,746006,balsas,MA
1991,3,746007,5.808064516129033,746007,balsas,MA
1991,3,746008,3.7564516129032257,746008,riachao,MA
1991,3,746009,7.851612903225806,746009,balsas,MA
1991,3,747000,11.399999999999999,747000,carolina,MA
1991,3,771001,6.161290322580645,771001,tarauaca,AC
1991,3,845003,6.970967741935484,845003,tasso fragoso,MA
1991,3,845004,2.764516129032258,845004,tasso fragoso,MA
1991,3,845005,4.367741935483871,845005,alto parnaiba,MA
1991,3,846005,3.925806451612903,846005,tasso fragoso,MA
1991,3,862000,,862000,machadinho d'oeste,RO
1991,3,872000,8.748387096774193,872000,marechal thaumaturgo,AC
1991,3,945011,9.672580645161291,945011,alto parnaiba,MA
1991,3,961003,,961003,machadinho d'oeste,RO
1991,3,963000,8.370967741935484,963000,ariquemes,RO
1991,3,963001,12.245161290322581,963001,porto velho,RO
1991,3,963004,13.509677419354839,963004,ariquemes,RO
1991,3,966000,6.496774193548387,966000,porto velho,RO
1991,3,972000,6.538709677419354,972000,marechal thaumaturgo,AC
1991,3,1061003,18.338709677419356,1061003,ouro preto do oeste,RO
1991,3,1062001,16.6,1062001,jaru,RO
1991,3,1062002,9.993548387096775,1062002,jaru,RO
1991,3,1062003,11.187096774193549,1062003,mirante da serra,RO
1991,3,1062004,,1062004,theobroma,RO
1991,3,1065002,4.516129032258065,1065002,guajara-mirim,RO
1991,3,1068000,9.432258064516128,1068000,xapuri,AC
1991,3,1160002,11.006451612903225,1160002,pimenta bueno,RO
1991,3,1264000,9.212903225806452,1264000,costa marques,RO
1991,3,1360000,4.932,1360000,colorado do oeste,RO
1991,3,1360001,5.616129032258065,1360001,cerejeiras,RO
1991,3,1360002,22.33225806451613,1360002,pimenteiras do oeste,RO
1991,3,8050000,9.941935483870967,8050000,macapa,AP
1991,3,8051010,8.59032258064516,8051010,macapa,AP
1991,3,8052000,12.44516129032258,8052000,serra do navio,AP
1991,3,8059001,3.4762711864406777,8059001,caroebe,RR
1991,3,8060000,,8060000,rorainopolis,RR
1991,3,8150000,11.654838709677419,8150000,tartarugalzinho,AP
1991,3,8160001,4.838709677419355,8160001,rorainopolis,RR
1991,3,8161001,,8161001,caracarai,RR
1991,3,8251001,38.354838709677416,8251001,calcoene,AP
1991,3,8260003,1.2967741935483872,8260003,bonfim,RR
1991,3,8261000,1.8193548387096774,8261000,mucajai,RR
1991,3,8261001,0.2967741935483871,8261001,mucajai,RR
1991,3,8359000,1.032258064516129,8359000,bonfim,RR
1991,3,8360000,0.7161290322580645,8360000,pacaraima,RR
1991,3,8360002,0.06774193548387097,8360002,boa vista,RR
1991,3,8361000,1.2806451612903225,8361000,amajari,RR
1991,3,8361001,0.8258064516129032,8361001,alto alegre,RR
1991,3,8361004,1.974193548387097,8361004,alto alegre,RR
1991,3,8361005,,8361005,amajari,RR
1991,3,8459000,0.20967741935483872,8459000,uiramuta,RR
1991,3,8460001,,8460001,pacaraima,RR
1991,4,51002,14.221052631578948,51002,mazagao,AP
1991,4,60000,,60000,rorainopolis,RR
1991,4,60001,9.666666666666666,60001,sao luiz,RR
1991,4,61000,,61000,rorainopolis,RR
1991,4,61001,4.523809523809524,61001,caracarai,RR
1991,4,145006,11.833333333333334,145006,candido mendes,MA
1991,4,242002,9.360000000000001,242002,tutoia,MA
1991,4,244011,17.993333333333332,244011,guimaraes,MA
1991,4,244012,17.147058823529413,244012,sao bento,MA
1991,4,245001,11.389999999999999,245001,moncao,MA
1991,4,245003,10.08,245003,candido mendes,MA
1991,4,245008,5.946666666666667,245008,viana,MA
1991,4,245009,10.243333333333334,245009,pinheiro,MA
1991,4,245010,12.54814814814815,245010,pinheiro,MA
1991,4,245011,10.136666666666667,245011,santa helena,MA
1991,4,342009,7.886666666666667,342009,santa quiteria do maranhao,MA
1991,4,343001,9.253333333333332,343001,vargem grande,MA
1991,4,343003,8.59,343003,nina rodrigues,MA
1991,4,343004,7.1066666666666665,343004,vargem grande,MA
1991,4,343009,6.983333333333333,343009,mata roma,MA
1991,4,343010,3.921666666666667,343010,chapadinha,MA
1991,4,343011,10.6,343011,urbano santos,MA
1991,4,344004,12.091666666666667,344004,cantanhede,MA
1991,4,344007,4.986666666666666,344007,pirapemas,MA
1991,4,344008,11.485000000000001,344008,pirapemas,MA
1991,4,344010,4.22,344010,presidente juscelino,MA
1991,4,344011,6.086666666666667,344011,sao mateus do maranhao,MA
1991,4,344012,9.186666666666666,344012,miranda do norte,MA
1991,4,344013,4.551666666666667,344013,conceicao do lago-acu,MA
1991,4,345000,,345000,bela vista do maranhao,MA
1991,4,345006,22.456666666666667,345006,pindare-mirim,MA
1991,4,345012,7.59,345012,cajari,MA
1991,4,345013,8.531666666666666,345013,governador newton bello,MA
1991,4,442013,9.04,442013,duque bacelar,MA
1991,4,443006,7.216666666666667,443006,codo,MA
1991,4,443007,7.816666666666666,443007,codo,MA
1991,4,443011,7.483333333333333,443011,codo,MA
1991,4,443012,6.155,443012,aldeias altas,MA
1991,4,444001,7.816666666666666,444001,coroata,MA
1991,4,444005,8.276666666666667,444005,pedreiras,MA
1991,4,444008,3.8,444008,barra do corda,MA
1991,4,444013,6.213333333333333,444013,peritoro,MA
1991,4,445001,8.41,445001,santa luzia,MA
1991,4,445007,6.62,445007,lago da pedra,MA
1991,4,445008,4.6866666666666665,445008,arame,MA
1991,4,445009,7.236666666666666,445009,lago da pedra,MA
1991,4,445010,6.806666666666667,445010,vitorino freire,MA
1991,4,446000,3.13,446000,bom jesus das selvas,MA
1991,4,446001,3.3033333333333332,446001,bom jesus das selvas,MA
1991,4,446002,,446002,acailandia,MA
1991,4,447002,5.8100000000000005,447002,imperatriz,MA
1991,4,543002,7.196666666666667,543002,matoes,MA
1991,4,543004,7.5,543004,buriti bravo,MA
1991,4,543011,4.61,543011,lagoa do mato,MA
1991,4,544006,5.05,544006,barra do corda,MA
1991,4,544009,7.133333333333334,544009,graca aranha,MA
1991,4,545011,3.8466666666666667,545011,barra do corda,MA
1991,4,546006,3.1866666666666665,546006,grajau,MA
1991,4,546007,2.3366666666666664,546007,sitio novo,MA
1991,4,547005,3.646666666666667,547005,buritirana,MA
1991,4,643011,4.8533333333333335,643011,barao de grajau,MA
1991,4,643012,4.533333333333333,643012,passagem franca,MA
1991,4,643013,4.673333333333333,643013,barao de grajau,MA
1991,4,644003,7.388333333333334,644003,colinas,MA
1991,4,644007,9.469999999999999,644007,mirador,MA
1991,4,644012,4.236666666666666,644012,mirador,MA
1991,4,644015,3.146666666666667,644015,mirador,MA
1991,4,645002,5.656666666666666,645002,fernando falcao,MA
1991,4,645003,2.89,645003,loreto,MA
1991,4,645004,1.6066666666666667,645004,grajau,MA
1991,4,646005,2.6666666666666665,646005,fortaleza dos nogueiras,MA
1991,4,646006,2.5733333333333333,646006,grajau,MA
1991,4,744000,3.4133333333333336,744000,sao felix de balsas,MA
1991,4,745004,2.39,745004,sambaiba,MA
1991,4,745005,137.0,745005,sao raimundo das mangabeiras,MA
1991,4,746006,3.74,746006,balsas,MA
1991,4,746007,3.4466666666666668,746007,balsas,MA
1991,4,746008,2.3583333333333334,746008,riachao,MA
1991,4,746009,,746009,balsas,MA
1991,4,747000,11.44,747000,carolina,MA
1991,4,771001,9.5,771001,tarauaca,AC
1991,4,845003,2.7233333333333336,845003,tasso fragoso,MA
1991,4,845004,6.116666666666666,845004,tasso fragoso,MA
1991,4,845005,,845005,alto parnaiba,MA
1991,4,846005,5.14,846005,tasso fragoso,MA
1991,4,862000,,862000,machadinho d'oeste,RO
1991,4,872000,5.680000000000001,872000,marechal thaumaturgo,AC
1991,4,945011,4.506666666666666,945011,alto parnaiba,MA
1991,4,961003,,961003,machadinho d'oeste,RO
1991,4,963000,3.51,963000,ariquemes,RO
1991,4,963001,6.013333333333334,963001,porto velho,RO
1991,4,963004,7.48,963004,ariquemes,RO
1991,4,966000,11.106666666666666,966000,porto velho,RO
1991,4,972000,5.753333333333333,972000,marechal thaumaturgo,AC
1991,4,1061003,5.243333333333334,1061003,ouro preto do oeste,RO
1991,4,1062001,7.903333333333333,1062001,jaru,RO
1991,4,1062002,4.819999999999999,1062002,jaru,RO
1991,4,1062003,6.013333333333334,1062003,mirante da serra,RO
1991,4,1062004,,1062004,theobroma,RO
1991,4,1065002,3.73,1065002,guajara-mirim,RO
1991,4,1068000,2.4466666666666668,1068000,xapuri,AC
1991,4,1160002,5.4766666666666675,1160002,pimenta bueno,RO
1991,4,1264000,5.466666666666667,1264000,costa marques,RO
1991,4,1360000,,1360000,colorado do oeste,RO
1991,4,1360001,2.893333333333333,1360001,cerejeiras,RO
1991,4,1360002,13.883333333333333,1360002,pimenteiras do oeste,RO
1991,4,8050000,8.623333333333333,8050000,macapa,AP
1991,4,8051010,8.264285714285714,8051010,macapa,AP
1991,4,8052000,7.053333333333333,8052000,serra do navio,AP
1991,4,8059001,13.101785714285715,8059001,caroebe,RR
1991,4,8060000,,8060000,rorainopolis,RR
1991,4,8150000,11.283333333333333,8150000,tartarugalzinho,AP
1991,4,8160001,6.33,8160001,rorainopolis,RR
1991,4,8161001,,8161001,caracarai,RR
