ano,mes,municipio,uf_x,areakm,valor,vazao,uf_y,estado,pressao_nivel_estacao_mb,pressao_max_ant_mb,pressao_min_ant_mb,radiacao_global_kj_m2,temperatura_bulbo_seco_c,temperatura_orvalho_c,temperatura_max_ant_c,temperatura_min_ant_c,orvalho_max_ant_c,orvalho_min_ant_c,umidade_max_ant_pct,umidade_min_ant_pct,umidade_ar_pct,vento_direcao_graus,vento_rajada_max_ms,vento_velocidade_ms,chuva_final
1991,1,careiro da varzea,,,,10201.553225806452,AM,,,,,,,,,,,,,,,,,,
1991,1,caroebe,RR,14.269987543334953,14.269987543334953,,,,,,,,,,,,,,,,,,,,2.5796610169491525
1991,1,carolina,MA,19.521813894775406,19.521813894775406,,,,,,,,,,,,,,,,,,,,9.380645161290323
1991,1,caxias,,,,69.18428387096775,MA,,,,,,,,,,,,,,,,,,
1991,1,cerejeiras,RO,24.14334199713005,24.14334199713005,,,,,,,,,,,,,,,,,,,,11.212903225806452
1991,1,chapadinha,MA,2.726281656066897,2.726281656066897,,,,,,,,,,,,,,,,,,,,9.296774193548387
1991,1,coari,,,,88082.27677419355,AM,,,,,,,,,,,,,,,,,,
1991,1,cocalinho,,,,1009.8007709677419,MT,,,,,,,,,,,,,,,,,,
1991,1,codo,MA,16.912009697570817,16.912009697570817,100.38903870967742,MA,,,,,,,,,,,,,,,,,,5.419354838709677
1991,1,codo,MA,16.912009697570817,16.912009697570817,14.16036129032258,MA,,,,,,,,,,,,,,,,,,5.419354838709677
1991,1,codo,MA,16.912009697570817,16.912009697570817,100.38903870967742,MA,,,,,,,,,,,,,,,,,,5.800000000000001
1991,1,codo,MA,16.912009697570817,16.912009697570817,14.16036129032258,MA,,,,,,,,,,,,,,,,,,5.800000000000001
1991,1,codo,MA,16.912009697570817,16.912009697570817,100.38903870967742,MA,,,,,,,,,,,,,,,,,,6.516129032258065
1991,1,codo,MA,16.912009697570817,16.912009697570817,14.16036129032258,MA,,,,,,,,,,,,,,,,,,6.516129032258065
1991,1,colinas,MA,5.700691504211407,5.700691504211407,58.336383870967744,MA,,,,,,,,,,,,,,,,,,2.903225806451613
1991,1,colorado do oeste,RO,36.804109988341565,36.804109988341565,,,,,,,,,,,,,,,,,,,,10.412903225806453
1991,1,conceicao do araguaia,,,,3319.3652967741937,PA,,,,,,,,,,,,,,,,,,
1991,1,conceicao do lago-acu,MA,3.7545479587402304,3.7545479587402304,,,,,,,,,,,,,,,,,,,,6.590322580645161
1991,1,coroata,MA,6.48313616821289,6.48313616821289,119.3929935483871,MA,,,,,,,,,,,,,,,,,,4.2
1991,1,costa marques,RO,15.886406675842228,15.886406675842228,953.5563225806451,RO,,,,,,,,,,,,,,,,,,7.55483870967742
1991,1,costa marques,RO,15.886406675842228,15.886406675842228,2534.4309806451615,RO,,,,,,,,,,,,,,,,,,7.55483870967742
1991,1,cruzeiro do sul,,,,1552.3558064516128,AC,,,,,,,,,,,,,,,,,,
1991,1,dois irmaos do tocantins,,,,,TO,,,,,,,,,,,,,,,,,,
