REGIAO:;N
UF:;AM
ESTACAO:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10333333
LONGITUDE:;-60,01638888
ALTITUDE:;61,25
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2004-01-01,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-01-02,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-01-03,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-01-04,0.21,1004.08,1004.45,1003.85,26.72,23.30,27.08,26.25,23.67,22.95,83.69,81.09,82.19,150.30,3.12,1.09
2004-01-05,0.19,1003.46,1003.91,1003.25,26.59,23.47,27.01,26.01,23.86,23.06,85.72,81.86,83.50,141.10,3.75,1.32
2004-01-06,0.18,1003.37,1003.79,1003.17,27.14,23.45,27.67,26.56,23.98,23.05,83.49,78.58,80.75,113.42,3.88,1.44
2004-01-07,0.19,1004.32,1004.72,1004.09,27.01,23.33,27.39,26.38,23.77,22.92,83.22,79.68,80.94,162.84,3.25,1.15
2004-01-08,0.14,1003.73,1004.19,1003.52,27.62,23.48,28.16,27.01,24.04,23.09,81.50,76.99,78.83,151.68,3.68,1.45
2004-01-09,0.13,1003.50,1003.91,1003.27,27.35,23.50,27.92,26.80,24.05,23.13,82.83,78.12,80.09,181.00,3.54,1.25
2004-01-10,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-01-11,0.15,1003.99,1004.45,1003.79,27.70,23.63,28.08,27.08,24.09,23.19,81.75,77.91,79.29,138.63,3.47,1.27
2004-01-12,0.21,1004.44,1004.79,1004.17,26.85,23.32,27.21,26.35,23.72,22.97,83.53,80.67,81.65,159.14,3.11,1.10
2004-01-13,0.17,1004.09,1004.53,1003.88,26.86,23.43,27.22,26.39,23.85,23.08,83.99,80.94,82.03,154.78,3.06,1.10
2004-01-14,0.13,1003.54,1003.99,1003.33,28.12,23.56,28.49,27.52,24.07,23.22,80.12,75.87,77.17,132.00,4.10,1.67
2004-01-15,0.17,1003.79,1004.21,1003.57,27.62,23.49,28.15,27.08,23.93,23.02,80.91,77.06,79.03,139.58,3.69,1.25
2004-01-16,0.21,1004.09,1004.51,1003.84,26.98,23.48,27.39,26.55,23.85,23.12,83.26,80.43,81.69,150.55,3.49,1.32
2004-01-17,0.20,1004.41,1004.79,1004.17,26.75,23.23,27.13,26.32,23.58,22.84,82.89,80.39,81.65,153.84,3.24,1.21
2004-01-18,0.22,1003.91,1004.39,1003.69,27.61,23.40,28.26,26.92,23.99,22.88,82.09,75.99,78.71,137.89,3.82,1.37
2004-01-19,0.19,1004.30,1004.67,1004.02,26.86,23.23,27.20,26.35,23.61,22.86,82.93,80.10,81.15,163.50,3.13,1.08
2004-01-20,0.21,1004.35,1004.72,1004.10,26.85,23.34,27.21,26.38,23.71,22.95,83.19,80.76,81.77,156.27,3.20,1.14
2004-01-21,0.19,1004.34,1004.69,1004.09,27.17,23.45,27.56,26.65,23.87,23.07,82.68,79.56,80.74,151.75,3.43,1.33
2004-01-22,0.17,1003.96,1004.40,1003.70,27.90,23.29,28.22,27.30,23.76,22.91,79.70,76.19,77.32,130.08,3.71,1.35
2004-01-23,0.18,1004.39,1004.74,1004.13,27.07,23.21,27.46,26.55,23.72,22.78,82.38,78.60,80.07,158.21,3.14,1.15
2004-01-24,0.18,1004.48,1004.88,1004.26,26.74,22.96,27.16,26.18,23.42,22.57,82.42,79.14,80.49,164.16,3.34,1.17
2004-01-25,0.16,1004.04,1004.43,1003.82,27.63,22.85,28.06,27.06,23.44,22.43,79.32,75.15,76.54,165.78,3.57,1.32
2004-01-26,0.20,1004.51,1004.86,1004.26,26.86,23.36,27.28,26.44,23.74,22.97,83.10,80.34,81.77,156.05,3.19,1.14
2004-01-27,0.20,1004.33,1004.72,1004.08,27.00,23.32,27.37,26.53,23.71,22.96,82.73,79.93,80.98,154.80,3.16,1.15
2004-01-28,0.20,1004.35,1004.75,1004.11,26.97,23.27,27.37,26.49,23.73,22.91,82.69,79.72,80.86,157.68,3.20,1.14
2004-01-29,0.18,1004.11,1004.54,1003.88,27.25,23.34,27.62,26.69,23.79,22.96,82.00,78.85,79.90,147.37,3.32,1.20
2004-01-30,0.20,1004.21,1004.61,1003.97,26.70,23.24,27.05,26.27,23.61,22.88,83.31,80.89,81.94,155.64,3.14,1.10
2004-01-31,0.20,1004.15,1004.57,1003.91,27.16,23.22,27.54,26.74,23.59,22.84,81.31,78.89,79.94,153.34,3.33,1.25
2004-02-01,0.21,1004.45,1004.80,1004.19,26.86,23.29,27.22,26.39,23.66,22.94,82.94,80.51,81.48,155.81,3.39,1.22
2004-02-02,0.21,1004.27,1004.72,1004.05,27.04,23.37,27.66,26.61,23.73,22.90,82.38,78.35,80.90,145.66,3.74,1.47
2004-02-03,0.20,1004.19,1004.65,1003.97,27.27,23.40,27.67,26.69,23.96,22.97,82.70,78.60,80.03,144.91,3.54,1.32
2004-02-04,0.31,1004.25,1004.70,1004.03,27.05,23.21,27.45,26.62,23.61,22.82,81.84,78.93,80.32,141.46,4.11,1.44
2004-02-05,0.20,1004.46,1004.82,1004.22,26.86,23.25,27.23,26.34,23.67,22.92,83.27,80.34,81.27,151.47,3.44,1.27
2004-02-06,0.15,1003.53,1004.04,1003.36,28.41,22.98,28.82,27.71,23.49,22.34,76.80,71.99,74.04,143.10,3.88,1.42
2004-02-07,0.21,1004.25,1004.63,1004.00,26.61,23.25,26.97,26.18,23.60,22.90,83.78,81.51,82.52,161.64,3.24,1.14
2004-02-08,0.21,1004.46,1004.81,1004.20,26.73,23.28,27.10,26.27,23.65,22.93,83.44,80.97,81.98,155.72,3.21,1.17
2004-02-09,0.22,1004.25,1004.61,1004.02,27.00,23.26,27.53,26.53,23.67,22.83,82.59,78.72,80.74,161.42,3.43,1.23
2004-02-10,0.15,1003.84,1004.24,1003.63,28.01,22.92,28.46,27.39,23.53,22.48,77.64,73.53,75.12,136.43,3.82,1.33
2004-02-11,0.33,1003.88,1004.30,1003.66,27.71,23.26,28.38,27.05,23.83,22.69,80.49,74.29,77.50,142.46,3.84,1.45
2004-02-12,0.20,1004.12,1004.49,1003.87,27.00,23.23,27.47,26.60,23.65,22.84,82.05,78.97,80.53,150.75,3.38,1.19
2004-02-13,0.18,1004.85,1005.16,1004.55,26.82,23.22,27.47,26.27,23.71,22.83,83.17,79.27,81.32,146.04,3.59,1.26
2004-02-14,0.20,1004.34,1004.81,1004.12,26.94,23.40,27.45,26.41,23.78,22.94,83.46,79.35,81.49,158.00,3.37,1.17
2004-02-15,0.20,1004.16,1004.58,1003.92,26.92,23.24,27.34,26.46,23.64,22.88,82.44,79.68,80.94,160.14,3.28,1.18
2004-02-16,0.20,1004.14,1004.50,1003.90,26.74,23.24,27.14,26.33,23.61,22.90,83.02,80.55,81.73,146.51,3.20,1.14
2004-02-17,0.30,1004.27,1004.76,1004.05,26.72,23.39,27.26,26.17,23.79,23.00,84.59,80.60,82.53,162.87,2.99,1.07
2004-02-18,0.20,1004.28,1004.67,1004.03,26.72,23.31,27.10,26.29,23.70,22.97,83.69,81.05,82.15,162.18,3.29,1.20
2004-02-19,0.19,1004.66,1005.03,1004.42,26.75,23.28,27.11,26.26,23.68,22.95,83.76,80.89,81.90,151.17,3.31,1.29
2004-02-20,0.18,1004.01,1004.38,1003.76,26.99,23.27,27.57,26.53,23.65,22.88,82.34,78.73,80.65,154.54,3.46,1.30
2004-02-21,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-02-22,0.16,1004.58,1005.02,1004.38,27.15,23.20,27.51,26.64,23.67,22.73,81.69,78.07,79.62,135.61,3.09,1.15
2004-02-23,0.29,1004.46,1004.94,1004.24,26.59,23.15,26.96,26.08,23.53,22.79,83.88,80.93,82.11,169.08,3.28,1.20
2004-02-24,0.35,1004.57,1005.01,1004.35,26.50,23.28,26.97,26.02,23.69,22.90,85.08,81.31,83.16,185.28,3.34,1.22
2004-02-25,0.17,1004.40,1004.84,1004.22,27.12,23.23,27.55,26.61,23.68,22.84,82.39,78.11,79.83,133.22,3.93,1.42
2004-02-26,0.14,1004.67,1005.16,1004.42,28.04,22.99,28.42,27.54,23.40,22.63,77.09,73.83,75.13,136.22,4.22,1.74
2004-02-27,0.18,1004.83,1005.16,1004.54,26.97,23.30,27.33,26.43,23.67,22.97,82.79,79.81,80.95,145.00,3.40,1.32
2004-02-28,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-02-29,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-01,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-02,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-03,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-04,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-05,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-06,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-07,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-08,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-09,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-10,0.22,1004.36,1004.72,1004.10,26.72,23.25,27.10,26.29,23.61,22.90,83.20,80.92,81.94,158.15,3.16,1.12
2004-03-11,0.18,1003.62,1003.98,1003.35,26.96,23.35,27.50,26.58,23.80,22.96,83.04,79.10,81.24,171.41,3.31,1.04
2004-03-12,0.47,1003.09,1003.53,1002.73,25.76,23.81,26.23,25.48,24.16,23.44,91.26,86.79,89.58,155.92,2.73,0.97
2004-03-13,1.59,1003.21,1003.57,1002.82,25.47,23.53,26.00,25.02,23.95,23.14,91.83,86.95,89.57,181.86,2.68,0.83
2004-03-14,0.02,1003.70,1004.06,1003.37,26.52,23.80,26.96,26.03,24.19,23.34,88.42,82.88,85.67,86.88,3.32,1.32
2004-03-15,0.17,1003.04,1003.44,1002.69,26.99,23.88,27.40,26.43,24.35,23.53,87.25,81.88,83.96,112.42,3.51,1.37
2004-03-16,0.27,1002.45,1002.91,1002.12,26.31,23.47,27.03,25.97,23.89,23.03,86.76,80.83,85.08,120.17,3.77,1.16
2004-03-17,4.43,1002.70,1003.13,1002.38,24.29,23.76,24.77,24.15,24.09,23.52,97.13,95.08,96.92,238.46,2.49,0.80
2004-03-18,0.35,1001.82,1002.16,1001.51,26.01,23.95,26.71,25.35,24.40,23.48,92.21,85.29,89.33,188.79,2.82,0.87
2004-03-19,0.12,1002.30,1002.71,1002.04,26.55,23.89,26.94,26.17,24.29,23.48,88.68,83.87,86.29,104.50,4.28,1.56
2004-03-20,2.13,1002.25,1002.58,1001.90,25.50,23.82,25.96,25.14,24.13,23.55,92.88,88.12,90.71,151.92,3.61,1.45
2004-03-21,1.29,1002.25,1002.79,1002.08,24.73,23.75,25.09,24.40,24.00,23.41,95.76,92.54,94.54,149.71,2.73,0.76
2004-03-22,0.90,1003.75,1004.01,1003.37,25.21,23.51,25.51,24.97,23.79,23.30,91.88,90.13,90.97,177.69,2.60,0.82
2004-03-23,0.20,1004.09,1004.53,1003.86,26.76,23.33,27.14,26.29,23.73,22.96,84.13,80.33,81.92,123.59,4.05,1.44
2004-03-24,0.04,1003.38,1003.71,1003.12,25.97,24.34,26.36,25.58,24.64,23.94,93.01,88.91,91.21,178.26,2.61,0.84
2004-03-25,0.08,1002.80,1003.16,1002.47,25.32,23.91,25.75,24.96,24.26,23.61,94.04,90.21,92.29,160.08,2.89,0.95
2004-03-26,0.18,1002.05,1002.39,1001.74,25.97,24.29,26.31,25.61,24.67,23.92,92.68,88.75,90.79,143.17,3.17,1.03
2004-03-27,0.65,1002.44,1002.69,1002.10,24.43,23.16,24.72,24.25,23.41,22.98,93.51,91.62,92.66,103.38,2.96,0.95
2004-03-28,0.03,1002.63,1002.95,1002.35,25.31,22.87,25.65,24.85,23.23,22.58,89.18,86.00,87.16,131.51,3.79,1.53
2004-03-29,0.01,1003.65,1003.99,1003.32,25.91,23.26,26.41,25.66,23.61,22.99,86.73,83.70,85.71,156.05,3.57,1.27
2004-03-30,0.04,1005.44,1005.73,1005.09,26.14,24.09,26.60,25.83,24.43,23.84,90.04,86.71,88.75,137.12,2.88,0.97
2004-03-31,0.02,1005.92,1006.30,1005.60,25.21,23.47,25.42,24.94,23.72,23.28,91.71,89.71,90.50,127.88,3.07,1.17
2004-04-01,0.03,1003.77,1004.12,1003.44,27.20,23.64,27.58,26.78,23.95,23.32,83.53,79.91,81.66,106.48,3.45,1.23
2004-04-02,0.18,1003.48,1003.83,1003.10,27.09,23.97,27.67,26.70,24.30,23.67,85.03,80.74,83.37,130.39,2.94,1.00
2004-04-03,0.26,1003.65,1004.06,1003.28,26.95,24.80,27.21,26.54,25.10,24.54,89.94,87.82,88.53,181.14,2.75,0.99
