REGIAO:;N
UF:;AM
ESTACAO:;BARCELOS
CODIGO (WMO):;A128
LATITUDE:;-,95861111
LONGITUDE:;-62,94222221
ALTITUDE:;42
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2010-01-01,0.00,1006.03,1006.43,1005.77,27.25,20.80,28.00,26.51,21.57,20.22,75.78,67.65,71.83,89.87,3.66,1.24
2010-01-02,0.00,1004.45,1004.79,1004.18,27.59,20.59,28.27,26.95,21.32,20.10,73.88,67.21,70.25,100.96,3.65,1.34
2010-01-03,0.00,1004.01,1004.29,1003.70,27.37,20.60,28.13,26.76,21.24,19.94,73.62,66.71,70.42,109.75,4.02,1.23
2010-01-04,0.00,1004.97,1005.26,1004.69,27.10,21.53,27.79,26.38,22.00,20.83,78.29,72.08,75.58,134.25,3.17,1.01
2010-01-05,0.21,1005.61,1005.93,1005.27,26.74,23.73,27.33,26.22,24.31,23.22,87.79,79.96,84.04,129.12,3.30,0.93
2010-01-06,0.06,1005.79,1006.14,1005.45,26.33,23.03,26.95,25.74,23.70,22.50,86.67,80.88,83.58,138.29,3.16,0.99
2010-01-07,0.30,1006.43,1006.68,1006.15,26.42,23.01,26.97,25.84,23.57,22.71,85.83,79.92,82.33,75.83,5.98,2.27
2010-01-08,0.00,1005.71,1006.02,1005.45,26.68,22.33,27.28,26.07,22.74,21.82,81.38,75.54,79.00,89.79,4.36,1.56
2010-01-09,0.00,1005.11,1005.44,1004.82,28.04,21.53,28.60,27.34,22.18,21.16,74.12,67.50,70.08,65.08,5.79,2.37
2010-01-10,0.00,1005.17,1005.47,1004.88,27.28,21.60,27.90,26.70,22.14,21.20,76.33,70.04,73.21,84.33,4.32,1.56
2010-01-11,0.02,1006.24,1006.55,1005.83,27.40,23.40,28.17,26.83,23.81,22.71,83.00,74.33,79.62,118.42,4.14,1.15
2010-01-12,0.00,1006.76,1007.10,1006.42,27.31,22.39,27.77,26.82,22.88,21.95,79.46,74.62,76.79,101.38,4.58,1.84
2010-01-13,0.02,1007.40,1007.71,1007.06,27.52,22.02,28.22,26.84,22.54,21.47,77.30,69.79,73.60,78.83,5.01,1.77
2010-01-14,0.26,1007.13,1007.49,1006.77,26.26,23.53,26.95,25.65,24.00,23.06,88.75,82.29,85.71,148.50,3.00,0.79
2010-01-15,0.07,1007.68,1008.03,1007.30,25.36,23.82,25.69,25.01,24.08,23.46,92.71,89.62,91.54,145.88,2.35,0.67
2010-01-16,0.11,1007.83,1008.19,1007.54,25.17,23.37,25.51,24.81,23.74,22.98,91.96,88.04,90.00,137.75,3.95,1.53
2010-01-17,0.01,1008.20,1008.51,1007.90,26.63,23.19,27.16,26.11,23.57,22.70,85.38,80.25,83.08,134.83,3.07,1.09
2010-01-18,0.00,1007.83,1008.20,1007.55,27.02,23.30,27.60,26.47,23.84,22.91,84.92,79.67,82.04,187.42,2.10,0.51
2010-01-19,0.03,1006.34,1006.73,1006.02,28.39,23.06,29.02,27.54,23.69,22.56,79.88,73.08,75.92,132.42,3.22,1.02
2010-01-20,0.06,1005.25,1005.60,1004.90,27.52,23.13,28.21,26.83,23.70,22.61,81.88,75.00,78.58,114.17,4.65,1.71
2010-01-21,0.00,1005.44,1005.73,1005.12,27.89,22.19,28.32,27.37,22.65,21.73,76.42,71.38,73.79,63.33,5.05,1.96
2010-01-22,0.00,1006.09,1006.41,1005.76,28.13,22.42,28.90,27.50,22.86,21.87,76.46,68.92,73.50,102.29,3.69,1.32
2010-01-23,0.00,1005.16,1005.51,1004.87,29.13,22.65,29.75,28.31,23.27,22.06,75.62,67.88,71.25,109.21,3.59,1.21
2010-01-24,0.00,1004.98,1005.36,1004.65,28.16,22.93,28.85,27.44,23.34,22.37,79.04,72.21,76.04,150.62,3.25,0.87
2010-01-25,0.79,1004.66,1005.02,1004.25,27.67,23.40,28.36,26.93,24.03,22.71,83.79,75.92,79.92,105.29,4.24,1.38
2010-01-26,0.00,1005.32,1005.70,1004.93,27.79,23.38,28.39,27.22,23.80,22.93,81.50,75.12,78.33,135.79,4.04,1.29
2010-01-27,0.39,1005.10,1005.50,1004.74,27.50,23.77,28.07,26.97,24.30,23.23,84.71,78.71,82.00,157.92,3.43,0.75
2010-01-28,0.00,1004.53,1004.86,1004.22,28.10,23.14,28.73,27.53,23.80,22.56,80.83,73.25,77.04,128.21,3.46,1.22
2010-01-29,0.00,1003.34,1003.65,1003.05,28.40,22.19,29.07,27.72,22.88,21.65,76.29,69.58,72.58,102.21,3.19,1.26
2010-01-30,0.01,1003.76,1004.04,1003.39,27.71,22.87,28.49,27.00,23.35,22.28,80.96,72.42,77.08,129.38,4.24,1.41
2010-01-31,0.16,1005.62,1005.92,1005.30,26.93,23.93,27.40,26.33,24.40,23.52,88.17,81.79,84.62,145.08,3.55,1.20
2010-02-01,0.67,1005.73,1006.02,1005.41,25.95,23.88,26.59,25.38,24.42,23.43,91.71,86.71,89.21,157.29,2.86,0.85
2010-02-02,0.09,1005.14,1005.47,1004.83,26.78,24.33,27.33,26.37,24.74,23.93,89.50,83.62,86.96,80.12,4.67,1.57
2010-02-03,0.22,1004.98,1005.33,1004.61,26.74,24.38,27.14,26.36,24.76,23.99,89.46,85.54,87.50,120.12,4.06,1.48
2010-02-04,0.11,1004.72,1005.07,1004.47,27.89,23.98,28.49,27.22,24.54,23.53,84.54,77.29,80.42,63.58,5.66,2.08
2010-02-05,0.23,1004.94,1005.35,1004.55,25.92,23.84,26.34,25.54,24.23,23.51,90.79,86.58,88.67,113.71,3.94,1.39
2010-02-06,0.02,1004.88,1005.21,1004.57,26.64,24.17,26.95,26.20,24.52,23.72,89.21,84.29,86.54,102.79,4.46,1.51
2010-02-07,0.10,1005.37,1005.61,1005.08,26.54,24.15,27.03,26.12,24.60,23.92,90.08,85.42,87.50,141.33,3.25,0.94
2010-02-08,0.39,1005.56,1005.90,1005.29,26.55,24.09,26.99,26.01,24.50,23.53,89.92,83.88,87.00,106.71,2.65,0.66
2010-02-09,1.05,1004.60,1004.85,1004.28,25.78,23.70,26.28,25.42,24.18,23.39,90.54,86.79,88.71,98.88,4.52,1.70
2010-02-10,0.29,1004.55,1004.86,1004.29,25.59,23.06,25.93,25.23,23.43,22.77,88.75,85.42,86.88,129.00,3.70,1.34
2010-02-11,0.00,1004.11,1004.35,1003.88,26.04,21.51,26.70,25.36,22.15,20.77,81.54,75.17,78.62,107.50,2.94,1.05
2010-02-12,0.00,1004.03,1004.32,1003.79,28.31,23.07,28.87,27.68,23.68,22.45,79.75,72.25,75.96,132.75,3.21,0.96
2010-02-13,0.00,1004.88,1005.12,1004.57,26.70,23.95,27.05,26.45,24.35,23.64,87.12,83.38,85.33,148.38,3.80,1.22
2010-02-14,0.00,1004.33,1004.72,1004.05,28.33,23.41,28.85,27.71,23.97,22.92,80.88,75.12,77.79,130.46,3.10,1.29
2010-02-15,0.00,1003.87,1004.13,1003.59,28.05,21.94,28.74,27.42,22.78,21.24,77.42,70.54,74.04,133.67,3.96,1.37
2010-02-16,0.00,1004.20,1004.48,1003.91,27.41,21.70,28.08,26.66,22.17,21.02,77.67,71.21,74.62,120.88,3.32,1.29
2010-02-17,0.01,1005.14,1005.42,1004.82,28.25,22.85,28.75,27.81,23.47,22.48,76.17,70.04,72.75,79.29,5.52,2.15
2010-02-18,0.32,1005.43,1005.80,1005.10,26.50,23.62,27.12,25.83,24.11,23.18,88.50,82.62,85.42,144.50,3.49,1.19
2010-02-19,0.01,1005.64,1005.98,1005.32,27.38,23.99,27.97,26.76,24.60,23.44,86.38,80.67,83.42,152.25,1.99,0.46
2010-02-20,0.00,1005.56,1005.84,1005.25,27.52,24.16,28.05,27.05,24.67,23.74,85.54,80.83,83.33,163.04,2.30,0.72
2010-02-21,0.15,1006.12,1006.40,1005.81,26.92,24.12,27.40,26.49,24.65,23.65,88.08,83.04,85.50,105.25,3.89,1.45
2010-02-22,0.12,1005.78,1006.10,1005.45,26.62,24.25,27.15,26.21,24.64,23.84,89.62,84.67,87.50,157.04,1.18,0.27
2010-02-23,0.09,1005.17,1005.52,1004.87,25.95,23.36,26.50,25.49,23.78,23.03,88.67,84.42,86.58,145.50,3.33,0.83
2010-02-24,0.01,1005.28,1005.65,1004.87,27.45,23.98,27.93,26.85,24.47,23.48,85.96,80.88,83.33,152.62,2.99,0.91
2010-02-25,0.10,1005.70,1006.16,1005.30,27.16,24.32,27.67,26.64,24.71,23.74,87.83,82.21,85.33,155.96,3.54,1.18
