ano,mes,municipio,uf,chuva_final,vazao,areakm
1991,1,candeias do jamari,RO,6.230616815972998,332.0787677419355,47.77474136057956
1991,1,candido mendes,MA,15.009677419354839,94.37612903225806,47.03094113903675
1991,1,cantanhede,MA,14.137096774193548,144.03931612903224,1.61756093371582
1991,1,capitao poco,PA,0.26671777509088335,69.1053935483871,20.26689277422903
1991,1,caracarai,RR,2.761290322580645,2018.2802741935488,13.466789241760216
1991,1,carauari,AM,0.2842361794148063,6742.762258064517,20.26689277422903
1991,1,careiro da varzea,AM,0.2842361794148063,10201.553225806452,20.26689277422903
1991,1,caroebe,RR,2.5796610169491525,995.7362602139664,14.269987543334953
1991,1,carolina,MA,9.380645161290325,34.17367307692307,19.52181389477541
1991,1,caxias,MA,0.027106821696621448,69.18428387096775,15.84611932289217
1991,1,cerejeiras,RO,11.212903225806452,2825.384610303814,24.14334199713005
1991,1,chapadinha,MA,9.296774193548387,81.34932835690368,2.726281656066897
1991,1,coari,AM,0.3184354699225504,88082.27677419355,20.26689277422903
1991,1,cocalinho,MT,0.2930032872995485,1009.800770967742,20.26689277422903
1991,1,codo,MA,5.911827956989247,57.2747,16.912009697570817
1991,1,colinas,MA,2.903225806451613,58.336383870967744,5.700691504211407
1991,1,colorado do oeste,RO,10.412903225806453,2825.384610303814,36.804109988341565
1991,1,conceicao do araguaia,PA,0.25882615986870766,3319.3652967741937,20.26689277422903
1991,1,conceicao do lago-acu,MA,6.590322580645161,81.34932835690368,3.7545479587402304
1991,1,coroata,MA,4.2,119.3929935483871,6.48313616821289
1991,1,costa marques,RO,7.55483870967742,1743.9936516129032,15.886406675842228
1991,1,cruzeiro do sul,AC,0.2717347886145786,1552.3558064516128,9.263035265528986
1991,1,dois irmaos do tocantins,TO,0.2640245771637181,20.455772782258062,20.26689277422903
1991,1,duque bacelar,MA,5.867741935483871,81.34932835690368,0.4030626192016598
1991,1,envira,AM,0.2842361794148063,2176.34,20.26689277422903
1991,1,feijo,AC,0.23416699598583454,750.824193548387,10.621369903561678
1991,1,fernando falcao,MA,7.283870967741936,32.06321771258188,1.0126277700195312
1991,1,fortaleza dos nogueiras,MA,8.325806451612904,81.34932835690368,9.404911635925298
1991,1,goiatins,TO,0.2640245771637181,273.8847919354839,20.26689277422903
1991,1,governador eugenio barros,MA,1.3724372759856631,62.92675483870968,6.47331035168457
1991,1,governador newton bello,MA,8.583870967741934,81.34932835690368,22.508757989990272
1991,1,graca aranha,MA,6.225806451612903,81.34932835690368,1.495384614807128
1991,1,grajau,MA,6.5032258064516135,20.24907311827957,60.34230820208744
1991,1,guajara-mirim,RO,14.658064516129032,13696.422725806451,25.92140008880614
1991,1,guimaraes,MA,14.09032258064516,81.34932835690368,0.0196533012695312
1991,1,humaita,AM,0.21786373315690713,24592.10377419355,20.26689277422903
1991,1,imperatriz,MA,20.048387096774192,81.34932835690368,30.42711520208739
1991,1,ipixuna,AM,0.2842361794148063,2415.2106451612904,20.26689277422903
1991,1,itacaja,TO,0.2640245771637181,63.979,20.26689277422903
1991,1,itaguatins,TO,0.2640245771637181,6374.844193548388,20.26689277422903
1991,1,itamarati,AM,0.2842361794148063,7566.231935483871,20.26689277422903
1991,1,itiquira,MT,0.14927066233392236,103.4662935483871,20.26689277422903
1991,1,japura,AM,0.2842361794148063,7810.025483870968,20.26689277422903
1991,1,jaru,RO,9.156451612903226,130.4705548387097,117.4448331599112
1991,1,jiparana,RO,9.7889417989418,1336.874193548387,47.77474136057956
1991,1,juina,MT,0.3052631578947368,1388.6715492473115,20.26689277422903
1991,1,juscimeira,MT,0.2930032872995485,196.25816,20.26689277422903
1991,1,jutai,AM,0.2842361794148063,801.2551612903226,20.26689277422903
1991,1,labrea,AM,0.29466444560678895,8814.417419354839,20.26689277422903
1991,1,lago da pedra,MA,7.264516129032258,81.34932835690368,28.44448910247802
1991,1,lagoa do mato,MA,6.729032258064516,81.34932835690368,1.8904708715209957
1991,1,lavandeira,TO,0.2640245771637181,81.8352935483871,20.26689277422903
1991,1,loreto,MA,2.9838709677419355,81.34932835690368,9.6959977966919
1991,1,macapa,AP,11.181075268817207,202.91596033221325,3.3987786184081896
1991,1,machadinho d'oeste,RO,8.185398400882272,554.1571796210959,39.59913563995364
1991,1,manacapuru,AM,0.4027233804115745,93546.58858064516,20.26689277422903
1991,1,manaus,AM,0.2260702823924399,115026.4278064516,20.26689277422903
1991,1,mancio lima,AC,3.0206739349139626,27.9501,17.864612614595988
1991,1,manicore,AM,0.16342232499474454,13662.003496774194,20.26689277422903
1991,1,manoel urbano,AC,7.2561803238165865,2080.6451612903224,13.680466082014306
1991,1,maraba,PA,0.08103460978084417,644.3331709677419,20.26689277422903
1991,1,marechal thaumaturgo,AC,6.658870967741936,484.1182258064516,2.27672084832764
1991,1,mata roma,MA,3.987096774193548,1.606370430107527,0.3292323067626947
1991,1,matoes,MA,3.254838709677419,81.34932835690368,3.219001703735348
1991,1,mazagao,AP,14.34909090909091,202.91596033221325,2.3385999066162086
1991,1,mirador,MA,6.1779569892473125,31.404317204301076,1.3698807918090825
1991,1,miranda do norte,MA,6.570967741935483,81.34932835690368,4.12605749127197
1991,1,mirante da serra,RO,6.238709677419355,2825.384610303814,14.805313006713869
1991,1,moncao,MA,9.735483870967744,151.48995806451612,15.451327784545963
1991,1,monte alegre,PA,0.08657961808787967,51.14035806451613,20.26689277422903
1991,1,mucajai,RR,1.1419354838709677,213.84816129032257,33.81583982135009
1991,1,muricilandia,TO,0.2640245771637181,64.94741612903226,20.26689277422903
1991,1,nina rodrigues,MA,9.983870967741936,63.71872580645161,0.8219009009399421
1991,1,nobres,MT,0.2930032872995485,93.37549521659868,20.26689277422903
1991,1,nortelandia,MT,0.2930032872995485,77.85749032258065,20.26689277422903
1991,1,nova olimpia,MT,0.2930032872995485,219.27169677419357,20.26689277422903
1991,1,nova xavantina,MT,0.2930032872995485,672.1780161290322,20.26689277422903
1991,1,novo acordo,TO,0.2640245771637181,454.7823403225807,20.26689277422903
1991,1,novo santo antonio,MT,0.2930032872995485,1096.6231870967742,20.26689277422903
1991,1,obidos,PA,0.16603955858534414,147539.84903225806,20.26689277422903
1991,1,oriximina,PA,0.1912935925349148,382.33869997962654,20.26689277422903
1991,1,ourem,PA,0.1912935925349148,133.74317096774195,20.26689277422903
1991,1,ouro preto do oeste,RO,9.987096774193548,2825.384610303814,61.68742634838844
1991,1,pacaja,PA,0.15463448940783436,35.64814356182796,20.26689277422903
1991,1,pacaraima,RR,0.43387096774193545,41.380101612903225,2.0440807044677767
1991,1,paragominas,PA,0.0038095238095238004,86.66445483870969,20.26689277422903
1991,1,paranatinga,MT,0.121917808219178,113.88989677419356,20.26689277422903
1991,1,passagem franca,MA,4.216129032258064,81.34932835690368,0.7040816734008786
1991,1,pauini,AM,0.2842361794148063,5046.848387096774,20.26689277422903
1991,1,pedreiras,MA,5.690322580645161,77.8546870967742,6.594216213439926
1991,1,pedro afonso,TO,0.21265985200412665,1075.2509548387095,20.26689277422903
1991,1,peixe,TO,0.4501408450704225,1574.473458064516,20.26689277422903
1991,1,peritoro,MA,7.424193548387097,81.34932835690368,3.786604109741207
1991,1,pimenta bueno,RO,13.116129032258064,469.03362258064516,44.18205290801996
1991,1,pimenteiras do oeste,RO,22.387096774193548,674.295735483871,45.73327486822489
1991,1,pindare-mirim,MA,14.291935483870969,124.8555129032258,9.793103762329103
1991,1,pinheiro,MA,9.612903225806452,81.34932835690368,27.57601194866939
1991,1,pirapemas,MA,8.962903225806452,5.768867741935484,2.681545942016604
1991,1,piraque,TO,0.2640245771637181,27.728223620071685,20.26689277422903
1991,1,pium,TO,0.12927303441660515,258.4394967741935,20.26689277422903
1991,1,porto alegre do tocantins,TO,0.2640245771637181,60.22682903225807,20.26689277422903
1991,1,porto dos gauchos,MT,0.2930032872995485,1039.4106258064517,20.26689277422903
1991,1,porto grande,AP,6.112002743534854,204.32055483870968,31.13443853790282
1991,1,porto velho,RO,9.754838709677419,28521.139645161293,75.84504015380864
1991,1,poxoreo,MT,0.2930032872995485,62.89927419354839,20.26689277422903
1991,1,presidente juscelino,MA,4.887096774193548,81.34932835690368,12.170819129943942
1991,1,riachao,MA,3.4919354838709675,81.34932835690368,35.2598822453614
1991,1,rio branco,AC,0.2929345064676348,1169.2583870967742,17.864612614595988
1991,1,rorainopolis,RR,3.1516129032258062,188.57362763273892,16.65487647528076
1991,1,sambaiba,MA,8.458064516129031,109.72853424577572,12.71569206158446
1991,1,sandolandia,TO,0.2640245771637181,149.45247903225805,20.26689277422903
1991,1,santa helena,MA,8.16451612903226,81.34932835690368,26.798212366760275
1991,1,santa izabel do rio negro,AM,0.2842361794148063,14773.766048387097,20.26689277422903
1991,1,santa luzia,MA,10.167741935483871,6.97568064516129,94.56767505694532
1991,1,santa quiteria do maranhao,MA,4.9,81.34932835690368,0.6443146685180656
1991,1,santo antonio do ica,AM,0.2842361794148063,62016.662903225806,20.26689277422903
1991,1,sao benedito do rio preto,MA,3.439940674823878,19.388890322580647,1.0548685849609365
1991,1,sao bento,MA,8.689830508474577,81.34932835690368,3.501783275268548
1991,1,sao domingos do capim,PA,0.1912935925349148,503.41986129032256,20.26689277422903
1991,1,sao felix de balsas,MA,12.316129032258065,343.1839258064516,3.450594794067379
1991,1,sao felix do araguaia,MT,0.2930032872995485,2496.015838709677,20.26689277422903
1991,1,sao felix do xingu,PA,0.3868457300275482,1233.3684870967743,20.26689277422903
1991,1,sao gabriel da cachoeira,AM,0.2842361794148063,5679.9209790322575,20.26689277422903
1991,1,sao luis gonzaga do maranhao,MA,3.623144365718068,76.13067419354839,15.84611932289217
1991,1,sao luiz,RR,3.164516129032258,995.7362602139664,10.224744249450632
1991,1,sao mateus do maranhao,MA,5.82258064516129,81.34932835690368,7.133046740356442
1991,1,sao paulo de olivenca,AM,0.2842361794148063,52756.70032258065,20.26689277422903
1991,1,sao pedro da cipa,MT,0.2930032872995485,66.32309032258065,20.26689277422903
1991,1,sao raimundo das mangabeiras,MA,8.687096774193549,22.89945909090909,8.290071148681646
1991,1,sao valerio da natividade,TO,0.2640245771637181,314.53167096774195,20.26689277422903
1991,1,sena madureira,AC,5.137295826932924,647.7241935483871,64.51811331610135
1991,1,serra do navio,AP,8.948387096774193,296.07095483870967,0.0071509206542968
1991,1,sitio novo,MA,4.683870967741935,81.34932835690368,24.06782170373536
1991,1,sorriso,MT,0.8035168948861036,480.6187516129032,20.26689277422903
1991,1,tarauaca,AC,2.3870967741935485,1012.4803225806452,14.38649591326896
1991,1,tartarugalzinho,AP,15.24516129032258,51.05313953763441,0.1224508819580083
1991,1,tasso fragoso,MA,13.660215053763443,245.54924999999997,15.923658864746097
1991,1,tesouro,MT,0.2930032872995485,209.47221290322585,20.26689277422903
1991,1,theobroma,RO,6.83191894127378,2825.384610303814,72.4907059207161
1991,1,tome-acu,PA,0.1912935925349148,400.559964516129,20.26689277422903
1991,1,torixoreu,MT,0.2930032872995485,673.726570967742,20.26689277422903
1991,1,tupiratins,TO,0.2640245771637181,4865.575251612903,20.26689277422903
1991,1,turiacu,MA,5.951182155657961,26.30258064516129,17.403647440429726
1991,1,tutoia,MA,9.761290322580646,81.34932835690368,3.654353840271
1991,1,uiramuta,RR,1.219354838709677,41.58273225806451,0.4516949644775391
1991,1,urbano santos,MA,9.109677419354838,81.34932835690368,0.2847322660522463
1991,1,uruara,PA,0.1912935925349148,1.4691476559139784,20.26689277422903
1991,1,vargem grande,MA,9.688709677419354,20.22546290322581,5.0175052020874
1991,1,viana,MA,5.800000000000001,81.34932835690368,4.510814728881838
1991,1,vila bela da santissima trindade,MT,0.3877450980392156,113.51635161290322,20.26689277422903
1991,1,viseu,PA,0.1912935925349148,273.7480123655914,20.26689277422903
1991,1,vitorino freire,MA,12.238709677419354,81.34932835690368,37.87799004406739
1991,1,xambioa,TO,0.2640245771637181,4422.399248387096,20.26689277422903
1991,1,xapuri,AC,13.664516129032258,651.6858064516128,25.42691745166032
1991,2,acailandia,MA,2.330357142857143,19.609582142857143,121.90560438006564
1991,2,aldeias altas,MA,5.807142857142857,81.34932835690368,2.381493144836426
1991,2,alenquer,PA,0.1912935925349148,106.9983892857143,20.26689277422903
1991,2,alta floresta,MT,0.18623560124972066,1278.7221257885305,20.26689277422903
1991,2,altamira,PA,0.10781643717070928,1706.8409321428571,20.26689277422903
1991,2,alto alegre,RR,0.23035714285714282,545.7904428571429,25.62373292529294
1991,2,alto parnaiba,MA,6.9071428571428575,129.41721428571427,6.317795335021985
1991,2,amajari,RR,1.0577380952380953,995.7362602139664,8.113669054016107
1991,2,apui,AM,0.30322674901198343,1516.9558785714287,20.26689277422903
1991,2,araguaiana,MT,0.2930032872995485,2236.4190821428574,20.26689277422903
1991,2,arame,MA,4.75,81.34932835690368,58.52749764300584
1991,2,ariquemes,RO,8.774999999999999,433.2388464285714,88.86408365081759
1991,2,assis brasil,AC,1.5664955197132617,65.405,2.893949749259665
1991,2,atalaia do norte,AM,0.2842361794148063,2164.6980357142857,20.26689277422903
1991,2,bacabal,MA,3.895666922683052,83.04392857142857,19.225715301208485
1991,2,balsas,MA,3.2869047619047618,133.30016785714287,42.86348861041262
1991,2,barao de grajau,MA,2.989285714285714,685.256625,3.223155543151849
1991,2,barao de melgaco,MT,0.2930032872995485,649.7938875,20.26689277422903
1991,2,barcelos,AM,0.40121615777064956,75.08235714285715,20.26689277422903
1991,2,barra do bugres,MT,0.2930032872995485,690.6217964285714,20.26689277422903
1991,2,barra do corda,MA,2.3732142857142855,52.64906071428571,47.762497762634354
1991,2,barra do garcas,MT,0.2930032872995485,652.6359785714286,20.26689277422903
1991,2,bela vista do maranhao,MA,2.9060083003206945,32.33047142501415,3.770923107971176
1991,2,boa vista,RR,0.0964285714285714,919.4509535714286,21.611777880615215
1991,2,boca do acre,AM,0.2305030714656182,3484.5164285714286,20.26689277422903
1991,2,bom jesus das selvas,MA,3.785714285714286,16.81089247311828,27.71891452343747
1991,2,bonfim,RR,0.3410714285714285,2.4703964285714286,13.13162943798826
1991,2,borba,AM,0.2842361794148063,3937.8198641935487,20.26689277422903
1991,2,braganca,PA,0.4006320235198733,11.631458487903227,20.26689277422903
1991,2,brasileia,AC,2.1959229390681005,187.29892857142855,17.714445001641003
1991,2,brasnorte,MT,0.2930032872995485,793.7399964285714,20.26689277422903
1991,2,buriti bravo,MA,2.9517857142857147,1.841675,4.515121645141597
1991,2,buritirana,MA,8.164285714285715,81.34932835690368,8.904801999206539
1991,2,cabixi,RO,5.787619577308121,73.17703620967742,0.7030016110815035
1991,2,caceres,MT,0.09707378847396235,992.6129821428572,20.26689277422903
1991,2,cacoal,RO,17.113636363636363,1.1669878890775327,53.45824499700926
1991,2,cajari,MA,5.685714285714285,81.34932835690368,0.389106467529297
1991,2,calcoene,AP,31.014285714285712,1.8222661146953403,3.2742810056152347
1991,2,candeias do jamari,RO,6.230616815972998,649.8061571428572,47.77474136057956
1991,2,candido mendes,MA,13.651785714285715,97.17774285714286,47.03094113903675
1991,2,cantanhede,MA,14.094642857142857,215.26199642857145,1.61756093371582
1991,2,capitao poco,PA,0.26671777509088335,107.16618571428572,20.26689277422903
1991,2,caracarai,RR,8.97857142857143,1879.4880357142856,13.466789241760216
1991,2,carauari,AM,0.2842361794148063,8018.339285714285,20.26689277422903
1991,2,careiro da varzea,AM,0.2842361794148063,11184.436071428572,20.26689277422903
1991,2,caroebe,RR,2.7481481481481485,995.7362602139664,14.269987543334953
1991,2,carolina,MA,9.160714285714286,34.17367307692307,19.52181389477541
1991,2,caxias,MA,0.027106821696621448,76.58240357142857,15.84611932289217
1991,2,cerejeiras,RO,13.110714285714284,2825.384610303814,24.14334199713005
1991,2,chapadinha,MA,4.928571428571429,81.34932835690368,2.726281656066897
1991,2,coari,AM,0.3184354699225504,83490.48857142858,20.26689277422903
1991,2,cocalinho,MT,0.2930032872995485,1504.9882321428572,20.26689277422903
1991,2,codo,MA,8.023809523809524,70.68986785714286,16.912009697570817
1991,2,colinas,MA,4.201785714285714,61.47454285714286,5.700691504211407
1991,2,colorado do oeste,RO,9.0,2825.384610303814,36.804109988341565
1991,2,conceicao do araguaia,PA,0.25882615986870766,6737.279714285714,20.26689277422903
1991,2,conceicao do lago-acu,MA,3.3607142857142853,81.34932835690368,3.7545479587402304
1991,2,coroata,MA,8.267857142857142,166.55446428571432,6.48313616821289
1991,2,costa marques,RO,7.328571428571428,2671.9476535714284,15.886406675842228
1991,2,cruzeiro do sul,AC,0.2717347886145786,1145.5457142857144,9.263035265528986
1991,2,dois irmaos do tocantins,TO,0.2640245771637181,20.455772782258062,20.26689277422903
1991,2,duque bacelar,MA,7.192857142857143,81.34932835690368,0.4030626192016598
1991,2,envira,AM,0.2842361794148063,2303.5689285714284,20.26689277422903
1991,2,feijo,AC,0.23416699598583454,771.4442857142857,10.621369903561678
1991,2,fernando falcao,MA,4.107142857142857,32.06321771258188,1.0126277700195312
1991,2,fortaleza dos nogueiras,MA,7.478571428571429,81.34932835690368,9.404911635925298
1991,2,goiatins,TO,0.2640245771637181,227.50191964285713,20.26689277422903
1991,2,governador eugenio barros,MA,1.3724372759856631,67.92777500000001,6.47331035168457
1991,2,governador newton bello,MA,4.532142857142857,81.34932835690368,22.508757989990272
1991,2,graca aranha,MA,2.9892857142857143,81.34932835690368,1.495384614807128
1991,2,grajau,MA,2.585714285714286,18.27555476190476,60.34230820208744
1991,2,guajara-mirim,RO,7.0,15936.193714285717,25.92140008880614
1991,2,guimaraes,MA,18.02857142857143,81.34932835690368,0.0196533012695312
1991,2,humaita,AM,0.21786373315690713,37076.96271428571,20.26689277422903
1991,2,imperatriz,MA,6.916071428571429,81.34932835690368,30.42711520208739
1991,2,ipixuna,AM,0.2842361794148063,1780.498214285714,20.26689277422903
1991,2,itacaja,TO,0.2640245771637181,59.01756785714286,20.26689277422903
1991,2,itaguatins,TO,0.2640245771637181,7201.721728571429,20.26689277422903
1991,2,itamarati,AM,0.2842361794148063,7289.139642857143,20.26689277422903
1991,2,itiquira,MT,0.14927066233392236,105.85973214285714,20.26689277422903
1991,2,japura,AM,0.2842361794148063,3967.937142857143,20.26689277422903
1991,2,jaru,RO,8.428571428571429,156.24310714285713,117.4448331599112
1991,2,jiparana,RO,9.7889417989418,1664.2207142857144,47.77474136057956
1991,2,juina,MT,0.3052631578947368,1388.6715492473115,20.26689277422903
1991,2,juscimeira,MT,0.2930032872995485,151.94072027859238,20.26689277422903
1991,2,jutai,AM,0.2842361794148063,651.905,20.26689277422903
1991,2,labrea,AM,0.29466444560678895,10408.01892857143,20.26689277422903
1991,2,lago da pedra,MA,1.8589285714285717,81.34932835690368,28.44448910247802
1991,2,lagoa do mato,MA,1.7642857142857142,81.34932835690368,1.8904708715209957
1991,2,lavandeira,TO,0.2640245771637181,55.549128571428575,20.26689277422903
1991,2,loreto,MA,1.0892857142857142,81.34932835690368,9.6959977966919
1991,2,macapa,AP,10.803571428571427,202.91596033221325,3.3987786184081896
1991,2,machadinho d'oeste,RO,8.185398400882272,554.1571796210959,39.59913563995364
1991,2,manacapuru,AM,0.4027233804115745,96237.28467857142,20.26689277422903
1991,2,manaus,AM,0.2260702823924399,120406.3824642857,20.26689277422903
1991,2,mancio lima,AC,3.0206739349139626,44.41587499999999,17.864612614595988
1991,2,manicore,AM,0.16342232499474454,19646.972871428574,20.26689277422903
1991,2,manoel urbano,AC,7.2561803238165865,1709.6082142857142,13.680466082014306
1991,2,maraba,PA,0.08103460978084417,991.9822857142856,20.26689277422903
1991,2,marechal thaumaturgo,AC,6.6464285714285705,522.3383928571429,2.27672084832764
1991,2,mata roma,MA,7.082142857142857,1.606370430107527,0.3292323067626947
1991,2,matoes,MA,2.2857142857142856,81.34932835690368,3.219001703735348
1991,2,mazagao,AP,33.14782608695652,202.91596033221325,2.3385999066162086
1991,2,mirador,MA,3.5071428571428576,33.0807369047619,1.3698807918090825
1991,2,miranda do norte,MA,7.101785714285714,81.34932835690368,4.12605749127197
1991,2,mirante da serra,RO,11.292857142857144,2825.384610303814,14.805313006713869
1991,2,moncao,MA,4.832142857142857,114.85161071428573,15.451327784545963
1991,2,monte alegre,PA,0.08657961808787967,119.99255714285714,20.26689277422903
1991,2,mucajai,RR,7.117857142857143,131.40978571428573,33.81583982135009
1991,2,muricilandia,TO,0.2640245771637181,73.60333214285716,20.26689277422903
1991,2,nina rodrigues,MA,8.4,94.112775,0.8219009009399421
1991,2,nobres,MT,0.2930032872995485,93.37549521659868,20.26689277422903
1991,2,nortelandia,MT,0.2930032872995485,87.05238214285714,20.26689277422903
1991,2,nova olimpia,MT,0.2930032872995485,292.82833928571426,20.26689277422903
1991,2,nova xavantina,MT,0.2930032872995485,913.6896357142856,20.26689277422903
1991,2,novo acordo,TO,0.2640245771637181,342.8145714285714,20.26689277422903
1991,2,novo santo antonio,MT,0.2930032872995485,2127.887342857143,20.26689277422903
1991,2,obidos,PA,0.16603955858534414,175088.08000000002,20.26689277422903
1991,2,oriximina,PA,0.1912935925349148,382.33869997962654,20.26689277422903
1991,2,ourem,PA,0.1912935925349148,153.40949285714285,20.26689277422903
1991,2,ouro preto do oeste,RO,8.842857142857143,2825.384610303814,61.68742634838844
1991,2,pacaja,PA,0.15463448940783436,35.64814356182796,20.26689277422903
1991,2,pacaraima,RR,0.7892857142857144,24.04325,2.0440807044677767
1991,2,paragominas,PA,0.0038095238095238004,91.65294642857144,20.26689277422903
1991,2,paranatinga,MT,0.121917808219178,164.13654642857142,20.26689277422903
1991,2,passagem franca,MA,5.317857142857143,81.34932835690368,0.7040816734008786
1991,2,pauini,AM,0.2842361794148063,5076.211428571429,20.26689277422903
1991,2,pedreiras,MA,3.1214285714285714,76.20934285714286,6.594216213439926
1991,2,pedro afonso,TO,0.21265985200412665,881.5943928571429,20.26689277422903
1991,2,peixe,TO,0.4501408450704225,1761.3613,20.26689277422903
1991,2,peritoro,MA,7.95,81.34932835690368,3.786604109741207
1991,2,pimenta bueno,RO,14.5375,544.8349607142858,44.18205290801996
1991,2,pimenteiras do oeste,RO,9.467857142857143,878.9614428571429,45.73327486822489
1991,2,pindare-mirim,MA,16.133928571428573,242.45995357142857,9.793103762329103
1991,2,pinheiro,MA,4.646428571428571,81.34932835690368,27.57601194866939
1991,2,pirapemas,MA,7.705357142857143,25.246739285714284,2.681545942016604
1991,2,piraque,TO,0.2640245771637181,27.728223620071685,20.26689277422903
1991,2,pium,TO,0.12927303441660515,941.6079321428572,20.26689277422903
1991,2,porto alegre do tocantins,TO,0.2640245771637181,90.56649285714286,20.26689277422903
1991,2,porto dos gauchos,MT,0.2930032872995485,1237.637842857143,20.26689277422903
1991,2,porto grande,AP,6.112002743534854,499.3789107142857,31.13443853790282
1991,2,porto velho,RO,8.726785714285715,35432.26760714286,75.84504015380864
1991,2,poxoreo,MT,0.2930032872995485,52.99734285714286,20.26689277422903
1991,2,presidente juscelino,MA,5.583928571428571,81.34932835690368,12.170819129943942
1991,2,riachao,MA,3.623214285714286,81.34932835690368,35.2598822453614
1991,2,rio branco,AC,0.2929345064676348,997.3692857142858,17.864612614595988
1991,2,rorainopolis,RR,2.775,188.57362763273892,16.65487647528076
1991,2,sambaiba,MA,2.0535714285714284,109.72853424577572,12.71569206158446
1991,2,sandolandia,TO,0.2640245771637181,386.0521357142857,20.26689277422903
1991,2,santa helena,MA,7.564285714285715,81.34932835690368,26.798212366760275
1991,2,santa izabel do rio negro,AM,0.2842361794148063,7898.437339285714,20.26689277422903
1991,2,santa luzia,MA,10.726785714285716,11.661144642857144,94.56767505694532
1991,2,santa quiteria do maranhao,MA,4.467857142857143,81.34932835690368,0.6443146685180656
1991,2,santo antonio do ica,AM,0.2842361794148063,51933.1725,20.26689277422903
1991,2,sao benedito do rio preto,MA,3.439940674823878,24.364246428571427,1.0548685849609365
1991,2,sao bento,MA,7.5,81.34932835690368,3.501783275268548
1991,2,sao domingos do capim,PA,0.1912935925349148,692.4451642857142,20.26689277422903
1991,2,sao felix de balsas,MA,0.9142857142857144,252.719775,3.450594794067379
1991,2,sao felix do araguaia,MT,0.2930032872995485,5311.2101571428575,20.26689277422903
1991,2,sao felix do xingu,PA,0.3868457300275482,1800.7894857142858,20.26689277422903
1991,2,sao gabriel da cachoeira,AM,0.2842361794148063,2150.649769642857,20.26689277422903
1991,2,sao luis gonzaga do maranhao,MA,3.623144365718068,78.32129642857142,15.84611932289217
1991,2,sao luiz,RR,2.8392857142857144,995.7362602139664,10.224744249450632
1991,2,sao mateus do maranhao,MA,3.1035714285714286,81.34932835690368,7.133046740356442
1991,2,sao paulo de olivenca,AM,0.2842361794148063,44285.53892857144,20.26689277422903
1991,2,sao pedro da cipa,MT,0.2930032872995485,89.33774642857144,20.26689277422903
1991,2,sao raimundo das mangabeiras,MA,1.9071428571428573,22.89945909090909,8.290071148681646
