REGIAO:;N
UF:;AM
ESTACAO:;ITACOATIARA
CODIGO (WMO):;A121
LATITUDE:;-3,13305554
LONGITUDE:;-58,48277777
ALTITUDE:;74
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2008-04-17,0.13,1005.27,1005.60,1004.95,26.64,23.33,27.16,26.17,23.80,22.91,85.49,80.33,83.00,135.37,3.06,1.02
2008-04-18,0.13,1005.27,1005.60,1004.95,26.64,23.33,27.16,26.17,23.80,22.91,85.49,80.33,83.00,135.37,3.06,1.02
2008-04-19,0.13,1005.27,1005.60,1004.95,26.64,23.33,27.16,26.17,23.80,22.91,85.49,80.33,83.00,135.37,3.06,1.02
2008-04-20,0.13,1005.27,1005.60,1004.95,26.64,23.33,27.16,26.17,23.80,22.91,85.49,80.33,83.00,135.37,3.06,1.02
2008-04-21,0.13,1005.27,1005.60,1004.95,26.64,23.33,27.16,26.17,23.80,22.91,85.49,80.33,83.00,135.37,3.06,1.02
2008-04-22,0.69,1004.47,1004.92,1004.15,27.53,23.62,28.17,27.02,24.18,23.11,83.10,76.47,80.13,165.04,3.21,1.12
2008-04-23,0.27,1004.72,1005.07,1004.36,25.66,23.95,26.12,25.28,24.32,23.65,92.83,87.96,90.58,157.58,3.52,1.06
2008-04-24,0.00,1004.74,1005.09,1004.39,25.97,23.50,26.38,25.57,23.85,23.13,89.08,84.38,86.75,168.54,2.80,0.97
2008-04-25,0.02,1003.80,1004.13,1003.48,26.19,23.63,26.59,25.74,24.01,23.16,88.79,83.83,86.42,136.25,2.40,0.85
2008-04-26,0.33,1004.14,1004.47,1003.85,26.44,23.51,26.90,26.00,24.00,23.05,87.12,82.50,84.88,66.83,3.70,1.39
2008-04-27,0.05,1003.46,1003.85,1003.09,26.84,24.04,27.50,26.35,24.46,23.67,88.04,81.58,85.12,100.92,3.37,1.08
2008-04-28,0.42,1003.92,1004.23,1003.49,26.07,24.03,26.43,25.69,24.32,23.65,90.50,86.50,88.79,153.42,2.90,0.79
2008-04-29,1.18,1005.12,1005.47,1004.76,25.39,23.47,25.74,25.05,23.83,23.18,91.21,87.54,89.50,195.08,3.80,1.39
2008-04-30,0.27,1003.91,1004.23,1003.57,25.75,24.07,26.22,25.44,24.41,23.80,92.42,88.12,90.67,119.29,2.44,0.74
2008-05-01,0.01,1003.43,1003.79,1003.14,25.93,23.85,26.25,25.62,24.16,23.62,90.35,86.85,88.50,174.18,2.63,0.97
2008-05-02,1.12,1004.23,1004.51,1003.84,25.37,23.32,25.86,24.99,23.76,22.98,91.00,86.21,88.67,188.88,4.05,1.39
2008-05-03,0.39,1005.85,1006.17,1005.50,26.07,22.72,26.43,25.67,23.16,22.36,85.21,80.17,82.54,246.58,4.55,1.86
2008-05-04,0.09,1006.21,1006.54,1005.87,25.82,23.47,26.28,25.50,23.94,23.18,89.38,84.96,87.25,138.96,3.06,1.07
2008-05-05,0.08,1006.64,1006.95,1006.31,25.49,23.34,25.84,25.26,23.68,23.13,89.96,86.17,88.08,240.54,4.64,1.88
2008-05-06,0.00,1006.27,1006.65,1006.00,25.62,23.25,26.03,25.20,23.64,22.92,89.54,85.08,87.25,181.67,2.77,1.00
2008-05-07,1.74,1005.89,1006.28,1005.51,25.59,23.33,26.11,25.14,23.78,23.00,90.38,85.08,87.83,92.54,2.93,0.84
2008-05-08,0.73,1005.63,1005.91,1005.33,25.47,23.26,25.87,25.12,23.60,22.92,89.71,85.79,87.92,133.58,3.24,0.93
2008-05-09,0.06,1005.90,1006.19,1005.57,25.71,23.05,26.19,25.32,23.59,22.64,88.33,82.58,85.58,171.58,3.38,0.95
2008-05-10,0.01,1006.09,1006.41,1005.77,25.10,22.39,25.59,24.71,22.82,21.97,88.04,82.75,85.46,136.71,2.68,0.96
2008-05-11,0.00,1006.87,1007.15,1006.54,25.88,23.33,26.29,25.43,23.71,22.89,88.50,83.46,86.25,120.79,2.68,0.85
2008-05-12,0.00,1007.26,1007.56,1006.95,26.49,23.24,26.82,26.21,23.64,22.86,85.00,80.46,82.83,166.46,2.77,0.85
2008-05-13,0.39,1007.81,1008.12,1007.47,24.76,22.95,25.18,24.51,23.31,22.66,91.38,87.58,89.75,168.96,2.71,0.97
2008-05-14,0.49,1007.77,1008.12,1007.43,24.60,23.16,24.93,24.29,23.41,22.85,93.38,90.04,91.92,66.71,2.32,0.74
2008-05-15,0.18,1006.94,1007.24,1006.62,25.63,23.55,26.13,25.15,24.02,23.26,91.46,86.38,88.62,144.33,2.24,0.71
2008-05-16,0.00,1006.75,1007.11,1006.41,26.45,23.93,26.98,25.95,24.49,23.64,89.21,84.62,86.67,141.75,2.75,0.94
2008-05-17,0.01,1005.78,1006.12,1005.47,26.69,24.06,27.17,26.27,24.47,23.69,88.38,83.71,86.00,168.00,2.33,0.79
2008-05-18,0.07,1006.34,1006.65,1006.00,26.38,23.88,26.79,26.06,24.30,23.62,88.67,85.00,86.79,78.33,3.70,1.28
2008-05-19,0.32,1006.35,1006.64,1005.98,25.60,23.62,26.06,25.26,24.06,23.36,91.00,87.08,89.08,116.83,2.92,0.83
