REGIAO:;N
UF:;AM
ESTACAO:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10333333
LONGITUDE:;-60,01638888
ALTITUDE:;61,25
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2008-01-01,1.43,1003.00,1003.59,1002.81,26.89,23.55,28.19,26.50,23.98,23.10,84.25,76.12,82.25,113.25,5.30,1.41
2008-01-02,0.00,1003.65,1003.95,1003.45,26.76,23.02,27.20,26.28,23.38,22.65,83.46,78.38,80.92,182.04,3.29,1.11
2008-01-03,0.29,1004.04,1004.32,1003.68,26.99,24.15,27.54,26.49,24.58,23.85,87.33,82.50,84.79,176.67,3.00,0.95
2008-01-04,2.47,1005.28,1005.64,1004.94,26.07,23.36,26.54,25.65,23.77,23.09,87.62,83.04,85.54,165.29,3.46,0.97
2008-01-05,0.96,1005.50,1005.83,1005.23,25.73,23.68,26.16,25.43,24.08,23.37,90.12,86.21,88.46,176.38,2.88,0.84
2008-01-06,0.89,1005.12,1005.48,1004.80,25.06,23.47,25.30,24.79,23.69,23.21,92.04,89.71,91.04,174.46,2.01,0.42
2008-01-07,0.01,1004.57,1004.98,1004.23,26.15,23.42,26.67,25.60,23.87,23.05,88.12,83.50,85.83,202.04,2.52,0.65
2008-01-08,0.00,1002.78,1003.12,1002.52,28.08,23.47,28.50,27.40,24.13,22.86,81.79,75.75,78.04,153.12,1.85,0.50
2008-01-09,2.74,1001.93,1002.31,1001.60,26.72,24.01,27.30,26.20,24.43,23.59,88.17,82.12,85.42,199.79,3.18,0.76
2008-01-10,0.02,1001.63,1001.93,1001.29,26.22,23.73,26.67,25.75,24.05,23.27,88.67,83.71,86.50,86.46,3.25,0.95
2008-01-11,0.02,1001.34,1001.65,1001.11,26.97,23.84,27.43,26.55,24.20,23.53,85.88,81.38,83.62,104.38,3.65,1.27
2008-01-12,0.04,1001.28,1001.59,1000.98,27.32,24.20,27.83,26.65,24.69,23.63,87.08,80.83,83.96,115.00,2.59,0.72
2008-01-13,0.96,1001.69,1002.05,1001.33,25.78,24.04,26.21,25.47,24.35,23.77,91.54,88.38,90.25,198.08,2.87,0.76
2008-01-14,0.19,1002.86,1003.23,1002.55,25.49,23.17,25.90,25.10,23.52,22.89,89.50,85.67,87.46,102.42,3.75,1.02
2008-01-15,0.47,1001.83,1002.15,1001.52,25.87,23.14,26.27,25.50,23.44,22.84,87.21,82.42,85.04,196.08,2.92,0.83
2008-01-16,0.78,1002.50,1002.80,1002.18,24.83,23.29,25.05,24.70,23.47,23.15,91.88,90.29,91.21,159.75,3.18,0.86
2008-01-17,0.38,1003.51,1003.84,1003.20,25.57,23.22,26.10,24.97,23.55,22.84,89.88,84.50,87.33,196.96,2.62,0.65
2008-01-18,0.08,1004.36,1004.69,1003.98,26.18,23.10,26.72,25.75,23.48,22.84,86.29,81.21,83.75,59.12,3.96,1.20
2008-01-19,0.00,1004.20,1004.54,1003.95,26.49,22.33,26.85,26.02,22.65,21.97,80.83,76.54,78.58,75.67,4.74,1.57
2008-01-20,0.05,1003.63,1003.91,1003.35,27.62,23.31,28.12,27.11,23.80,22.94,81.58,75.25,78.17,67.21,3.41,1.15
2008-01-21,0.24,1003.94,1004.33,1003.64,27.69,23.50,28.10,27.09,23.90,23.08,82.08,76.00,78.75,89.67,3.89,1.28
2008-01-22,1.43,1003.16,1003.47,1002.90,26.57,23.97,27.12,26.23,24.39,23.69,87.75,82.96,85.67,198.96,2.88,0.81
2008-01-23,0.09,1002.71,1002.97,1002.47,27.13,23.99,27.52,26.63,24.36,23.62,86.17,81.00,83.46,93.21,2.98,0.86
2008-01-24,0.13,1002.59,1002.90,1002.30,27.14,24.42,27.71,26.70,24.87,24.15,88.04,82.92,85.54,98.25,3.30,0.93
2008-01-25,1.53,1003.25,1003.56,1002.96,26.65,23.57,27.11,26.27,23.96,23.27,85.58,80.96,83.46,223.21,3.72,0.82
2008-01-26,0.46,1003.45,1003.77,1003.14,26.59,23.97,27.05,26.10,24.33,23.48,89.08,82.50,86.21,133.79,2.82,0.72
2008-01-27,0.24,1003.01,1003.35,1002.77,27.18,23.84,27.53,26.65,24.32,23.39,86.17,80.12,82.67,78.88,3.76,1.14
2008-01-28,0.00,1002.19,1002.50,1001.92,28.70,23.48,29.09,28.23,23.93,23.05,77.50,72.38,74.54,82.75,4.38,1.53
2008-01-29,0.00,1001.55,1001.83,1001.34,29.02,23.05,29.53,28.55,23.57,22.60,74.38,68.25,71.50,70.67,3.40,1.12
2008-01-30,0.00,1000.99,1001.33,1000.69,29.60,22.85,30.20,29.05,23.53,22.38,71.92,65.08,68.21,177.04,2.89,0.91
2008-01-31,0.62,1001.33,1001.61,1000.98,27.21,24.07,27.67,26.86,24.41,23.72,84.96,80.58,83.29,141.42,3.11,0.89
2008-02-01,0.00,1001.83,1002.18,1001.53,27.67,24.10,28.01,27.21,24.44,23.68,83.83,79.12,81.33,127.96,3.12,0.88
2008-02-02,1.53,1002.29,1002.63,1001.95,27.57,24.20,28.09,27.07,24.67,23.70,85.17,79.67,82.88,143.12,2.98,0.87
2008-02-03,0.16,1003.45,1003.74,1003.08,27.73,24.05,28.27,27.35,24.53,23.72,83.17,77.75,80.79,101.75,3.98,1.12
2008-02-04,1.29,1004.86,1005.12,1004.56,25.92,23.90,26.28,25.57,24.21,23.65,90.54,86.96,88.92,138.08,3.29,0.96
2008-02-05,0.16,1005.65,1005.95,1005.38,25.25,23.15,25.59,24.93,23.39,22.91,90.21,86.96,88.62,224.88,2.38,0.58
2008-02-06,0.63,1006.24,1006.52,1005.95,25.03,23.18,25.44,24.69,23.51,22.99,91.25,88.12,89.75,218.29,2.38,0.52
2008-02-07,0.03,1005.64,1005.93,1005.41,25.91,23.43,26.25,25.49,23.72,22.95,88.62,84.12,86.79,211.21,2.13,0.54
2008-02-08,0.00,1004.05,1004.43,1003.79,28.15,24.16,28.57,27.73,24.67,23.83,83.04,78.17,80.25,141.04,2.88,1.06
2008-02-09,0.00,1002.54,1002.94,1002.24,28.86,23.74,29.30,28.41,24.28,23.36,78.17,72.67,75.33,128.25,3.63,1.23
2008-02-10,0.06,1002.30,1002.62,1001.96,28.44,23.90,29.29,27.60,24.68,23.32,82.17,72.42,77.17,144.96,2.59,0.62
2008-02-11,0.03,1002.48,1002.80,1002.16,27.77,24.28,28.26,27.23,24.87,23.89,85.46,79.83,82.33,157.96,3.12,0.90
2008-02-12,0.86,1003.22,1003.59,1002.88,25.55,22.96,26.22,25.09,23.42,22.60,88.42,82.08,85.88,201.04,2.66,0.60
2008-02-13,0.18,1003.34,1003.66,1003.02,25.78,23.61,26.14,25.37,23.93,23.28,89.96,86.29,88.12,230.88,2.25,0.58
2008-02-14,2.32,1004.87,1005.22,1004.54,25.28,23.17,25.58,25.05,23.49,22.97,89.79,86.62,88.38,184.46,3.21,0.77
2008-02-15,0.00,1003.85,1004.20,1003.52,26.32,23.95,26.76,25.88,24.33,23.60,89.12,85.21,87.33,258.25,2.15,0.59
2008-02-16,0.18,1003.11,1003.45,1002.81,25.68,23.64,26.05,25.46,23.92,23.40,89.83,86.50,88.58,146.12,3.61,1.14
2008-02-17,0.00,1002.82,1003.16,1002.48,27.02,23.35,27.36,26.54,23.75,23.00,83.92,79.21,81.12,94.92,3.57,1.28
2008-02-18,0.38,1003.73,1004.02,1003.42,27.31,23.99,27.80,26.89,24.28,23.71,84.79,79.67,82.42,76.50,4.40,1.52
2008-02-19,0.67,1005.69,1006.03,1005.26,25.75,23.55,26.01,25.57,23.85,23.37,89.42,86.08,87.67,276.71,2.75,0.80
2008-02-20,0.25,1006.03,1006.37,1005.73,25.46,22.75,25.88,25.11,23.16,22.43,87.17,83.25,85.33,161.08,3.32,0.90
2008-02-21,0.12,1004.80,1005.18,1004.53,26.30,22.78,26.66,25.78,23.05,22.34,84.25,79.62,82.04,65.67,3.92,1.38
2008-02-22,0.39,1005.22,1005.56,1004.82,27.02,23.18,27.56,26.59,23.62,22.83,83.04,77.33,80.21,77.88,4.69,1.66
2008-02-23,0.00,1005.42,1005.80,1005.14,28.20,23.71,28.68,27.66,24.18,23.27,80.62,74.88,77.62,110.33,3.45,1.30
2008-02-24,0.24,1004.76,1005.17,1004.38,28.12,23.34,28.80,27.57,23.72,22.85,78.88,72.21,76.21,121.54,4.46,1.44
2008-02-25,1.03,1004.99,1005.32,1004.64,26.34,23.57,26.75,25.92,23.99,23.29,87.88,82.96,85.17,265.54,3.31,1.02
2008-02-26,0.00,1003.93,1004.27,1003.67,27.07,23.68,27.56,26.58,24.18,23.27,85.00,79.88,82.58,188.38,2.88,0.81
2008-02-27,0.67,1003.86,1004.23,1003.51,26.34,23.35,26.86,25.81,23.75,23.03,86.21,81.62,84.08,137.00,2.77,0.75
2008-02-28,0.00,1003.42,1003.80,1003.11,27.64,24.14,28.20,27.14,24.54,23.62,84.29,78.79,81.96,155.83,2.71,0.89
2008-02-29,0.83,1003.50,1003.86,1003.07,27.05,23.56,27.61,26.64,24.03,23.16,84.83,78.88,82.00,105.67,3.60,0.97
2008-03-01,0.88,1004.04,1004.45,1003.72,26.28,23.05,26.68,25.95,23.41,22.76,85.21,81.25,83.21,103.92,4.27,1.55
2008-03-02,0.07,1003.15,1003.46,1002.85,27.06,22.95,27.53,26.73,23.35,22.52,81.17,75.92,79.00,68.33,4.13,1.62
2008-03-03,0.04,1004.14,1004.40,1003.90,26.61,23.33,26.96,26.31,23.61,23.02,84.17,80.45,82.61,80.18,4.27,1.48
2008-03-04,0.00,1003.90,1004.25,1003.59,27.85,23.77,28.30,27.45,24.27,23.40,81.96,77.25,79.50,132.88,3.47,1.23
2008-03-05,0.33,1004.12,1004.50,1003.72,25.90,23.35,26.48,25.61,23.89,23.06,88.17,83.42,86.38,203.75,4.18,1.32
2008-03-06,1.33,1004.35,1004.65,1004.07,25.09,22.90,25.51,24.78,23.25,22.58,90.21,85.50,88.12,213.62,3.44,0.96
2008-03-07,0.19,1004.31,1004.51,1004.00,25.09,22.65,25.31,24.70,22.93,22.39,88.84,85.84,87.01,111.53,2.90,0.92
2008-03-08,0.34,1004.22,1004.52,1003.86,27.04,23.49,27.50,26.57,23.92,23.12,84.53,79.36,81.86,170.95,2.89,0.85
2008-03-09,0.35,1004.22,1004.54,1003.93,27.05,23.50,27.52,26.60,23.91,23.12,84.32,79.36,81.93,153.42,2.99,0.90
