REGIAO:;N
UF:;AM
ESTACAO:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10333333
LONGITUDE:;-60,01638888
ALTITUDE:;61,25
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2006-01-01,0.38,1002.00,1002.33,1001.77,28.20,23.44,28.83,27.54,23.89,22.85,79.57,72.04,75.91,82.70,4.53,1.63
2006-01-02,0.43,1002.45,1002.74,1002.11,25.94,23.46,26.40,25.53,23.85,23.10,88.83,83.46,86.38,126.25,3.84,1.36
2006-01-03,0.00,1002.76,1003.14,1002.41,26.51,23.04,27.14,26.03,23.62,22.71,85.00,79.58,82.38,201.50,2.60,0.86
2006-01-04,0.01,1002.53,1002.84,1002.21,26.95,23.14,27.44,26.51,23.60,22.72,83.46,77.79,80.67,153.08,3.38,1.23
2006-01-05,0.15,1001.46,1001.80,1001.21,26.90,23.25,27.32,26.42,23.75,22.88,84.17,79.04,81.25,117.50,3.23,1.19
2006-01-06,0.02,1001.37,1001.70,1001.02,27.70,23.63,28.27,27.12,24.19,23.21,83.08,76.46,79.62,140.04,2.99,1.07
2006-01-07,0.07,1003.24,1003.54,1002.86,25.88,23.03,26.24,25.54,23.38,22.73,87.04,82.29,84.46,213.92,3.66,1.42
2006-01-08,0.00,1003.69,1004.05,1003.40,26.45,23.03,26.80,26.05,23.32,22.76,84.17,80.38,82.00,125.54,3.52,1.30
2006-01-09,0.00,1003.44,1003.80,1003.11,28.00,23.01,28.38,27.50,23.47,22.61,78.33,73.21,75.71,79.96,3.26,1.38
2006-01-10,0.28,1002.73,1003.11,1002.38,27.69,23.49,28.30,27.17,23.90,23.12,81.58,75.38,78.58,122.38,4.75,1.80
2006-01-11,0.06,1001.95,1002.31,1001.64,27.34,23.95,27.85,26.85,24.35,23.55,84.88,78.88,81.92,125.17,3.72,1.14
2006-01-12,0.74,1003.25,1003.60,1002.91,26.44,23.64,26.96,26.04,24.05,23.33,87.04,82.29,84.92,108.42,4.96,1.82
2006-01-13,0.22,1003.14,1003.43,1002.94,27.08,23.51,27.64,26.42,23.89,23.06,84.29,78.29,81.46,98.71,4.88,1.80
2006-01-14,0.00,1001.82,1002.17,1001.55,29.03,24.42,29.49,28.47,24.92,23.94,80.92,75.12,77.92,112.50,3.54,1.37
2006-01-15,0.03,1001.40,1001.68,1001.10,28.45,24.75,29.19,27.85,25.28,24.30,84.25,76.88,81.00,139.92,3.36,1.15
