REGIAO:;N
UF:;AM
ESTACAO:;BOCA DO ACRE
CODIGO (WMO):;A110
LATITUDE:;-8,77666666
LONGITUDE:;-67,33222221
ALTITUDE:;111
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2010-01-01,0.03,996.77,997.20,996.53,28.00,22.95,28.74,27.49,23.49,22.43,78.41,71.84,75.60,219.19,4.13,1.61
2010-01-02,0.58,995.87,996.27,995.51,27.19,23.17,28.04,26.40,23.68,22.65,84.07,76.46,80.53,159.03,3.97,1.42
2010-01-03,0.07,996.22,996.62,995.86,27.40,23.06,27.98,26.69,23.55,22.57,81.99,75.78,78.70,123.54,4.06,1.72
2010-01-04,0.29,997.08,997.43,996.71,27.05,22.93,27.90,26.28,23.37,22.46,83.38,75.33,79.77,121.05,4.52,1.68
2010-01-05,0.25,997.23,997.71,996.97,27.41,22.94,28.40,26.47,23.52,22.34,82.47,73.69,78.19,204.72,4.15,1.56
2010-01-06,0.10,997.43,997.85,997.08,26.78,22.89,27.32,26.15,23.31,22.37,83.71,77.58,80.68,213.63,4.15,1.61
2010-01-07,0.06,996.57,997.02,996.36,28.87,22.66,29.56,28.14,23.38,21.99,75.17,67.75,71.39,221.59,4.17,1.64
2010-01-08,0.22,995.78,996.21,995.45,28.38,23.61,29.11,27.84,24.15,23.13,79.56,73.10,76.66,131.98,4.49,1.74
2010-01-09,0.14,995.89,996.28,995.50,27.51,23.45,28.30,26.93,23.91,23.08,82.57,76.06,79.60,107.70,4.71,1.93
2010-01-10,0.14,997.13,997.50,996.78,26.06,22.68,26.67,25.52,23.16,22.27,85.46,80.30,82.93,188.46,4.44,1.64
2010-01-11,0.13,997.48,997.91,997.18,26.54,22.92,27.11,25.93,23.30,22.46,84.83,79.12,82.12,137.45,3.81,1.43
2010-01-12,0.07,996.99,997.45,996.66,28.37,23.02,29.08,27.59,23.56,22.44,77.94,71.24,74.42,111.69,4.32,1.75
2010-01-13,0.14,998.19,998.53,997.84,26.47,22.77,27.07,26.00,23.17,22.33,84.11,78.44,81.72,156.31,3.33,1.19
2010-01-14,0.25,998.12,998.55,997.76,27.20,22.92,28.03,26.39,23.50,22.39,82.91,75.16,79.03,158.54,3.45,1.10
2010-01-15,0.08,998.75,999.13,998.44,26.45,22.92,26.94,25.94,23.35,22.49,84.99,80.03,82.49,171.54,3.81,1.55
2010-01-16,0.09,999.02,999.42,998.71,26.53,22.83,27.16,25.95,23.28,22.34,84.46,78.16,81.60,183.55,3.06,1.11
2010-01-17,0.06,999.04,999.47,998.77,27.08,22.63,27.69,26.45,23.11,22.17,81.17,75.25,78.18,144.63,4.14,1.67
2010-01-18,0.03,998.82,999.24,998.60,27.46,23.25,27.99,26.95,23.76,22.80,82.24,76.56,79.44,216.20,2.78,0.97
2010-01-19,0.20,997.46,997.87,997.14,26.65,23.57,27.65,26.07,24.00,23.03,86.73,79.31,84.29,160.48,4.11,1.69
2010-01-20,0.12,996.87,997.34,996.56,27.77,23.09,28.57,26.87,23.65,22.47,80.97,73.36,77.11,214.43,4.13,1.43
2010-01-21,0.06,997.53,997.92,997.16,26.90,23.11,27.46,26.36,23.59,22.63,84.16,78.16,81.20,204.91,3.63,1.42
2010-01-22,0.05,998.01,998.39,997.68,26.81,23.24,27.53,26.22,23.74,22.74,85.34,78.00,82.18,207.51,3.31,1.22
2010-01-23,0.10,997.22,997.72,996.98,26.88,22.21,27.55,26.18,22.72,21.69,80.79,74.34,77.54,202.00,3.75,1.45
2010-01-24,0.07,996.68,997.13,996.35,27.92,22.61,28.57,27.20,23.21,21.95,77.86,70.82,74.38,195.56,3.87,1.48
2010-01-25,0.04,996.93,997.37,996.62,26.76,23.21,27.38,26.27,23.59,22.79,84.52,78.85,82.08,209.68,2.93,1.21
2010-01-26,0.30,997.63,998.04,997.31,26.80,23.18,27.57,26.23,23.59,22.74,84.66,78.41,82.16,180.29,3.61,1.32
2010-01-27,0.08,996.72,997.21,996.49,28.28,22.82,29.15,27.35,23.53,22.13,78.58,69.39,74.00,217.08,4.25,1.63
2010-01-28,0.05,996.47,996.88,996.17,27.27,23.09,27.86,26.77,23.56,22.65,81.73,76.00,79.13,214.90,3.90,1.64
2010-01-29,0.16,995.68,996.08,995.40,27.14,23.27,27.91,26.55,23.73,22.83,83.81,77.33,80.92,168.35,3.75,1.49
2010-01-30,0.14,996.74,997.14,996.45,27.77,23.03,28.53,27.10,23.53,22.42,80.05,72.94,76.94,124.13,3.76,1.48
2010-01-31,0.09,997.18,997.52,996.90,26.90,23.37,27.72,26.24,23.89,22.95,85.59,78.58,82.39,196.67,3.88,1.52
