REGIAO:;N
UF:;AM
ESTACAO:;LABREA
CODIGO (WMO):;A111
LATITUDE:;-7,43527777
LONGITUDE:;-64,7886111
ALTITUDE:;64
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2010-01-01,0.64,1002.19,1002.61,1001.84,27.89,23.08,28.65,27.17,23.82,22.44,80.45,72.73,76.43,190.56,3.60,1.09
2010-01-02,0.05,1001.46,1001.87,1001.15,27.22,23.08,27.73,26.75,23.50,22.62,81.65,76.34,79.22,78.90,3.88,1.14
2010-01-03,0.37,1001.84,1002.19,1001.49,26.79,23.06,27.53,26.12,23.52,22.60,84.31,77.61,81.29,167.74,3.05,0.89
2010-01-04,0.35,1002.31,1002.69,1001.98,27.77,23.02,28.47,27.02,23.58,22.37,80.68,73.16,76.91,133.95,3.77,0.92
2010-01-05,0.63,1002.49,1002.86,1002.12,27.04,23.43,27.82,26.31,23.98,22.94,85.31,78.69,82.06,178.05,3.00,0.68
2010-01-06,0.09,1002.80,1003.16,1002.46,26.37,22.99,26.88,25.87,23.39,22.59,85.27,80.35,82.82,217.18,3.77,1.36
2010-01-07,0.06,1002.29,1002.63,1001.94,27.66,23.15,28.38,27.08,23.78,22.72,81.52,75.19,78.22,171.59,3.40,1.13
2010-01-08,0.04,1001.81,1002.21,1001.48,27.60,23.09,28.11,27.09,23.59,22.63,80.36,74.87,77.67,216.62,3.60,1.22
2010-01-09,0.28,1001.89,1002.22,1001.55,26.64,23.30,27.23,26.18,23.84,22.99,85.53,79.74,82.67,225.75,4.17,1.33
2010-01-10,0.75,1002.59,1002.97,1002.28,25.76,22.49,26.42,25.20,22.99,22.10,86.22,80.67,83.55,167.56,3.12,0.83
2010-01-11,0.11,1003.31,1003.74,1003.07,26.90,22.58,27.53,26.33,23.12,22.09,81.76,75.16,78.48,124.69,3.16,1.02
2010-01-12,0.08,1002.72,1003.12,1002.38,27.73,22.89,28.34,27.08,23.42,22.42,79.51,73.32,76.37,127.74,3.89,1.27
2010-01-13,0.09,1003.75,1004.10,1003.37,27.03,23.10,27.55,26.48,23.59,22.67,83.39,77.68,80.45,141.39,3.00,0.98
2010-01-14,0.06,1003.77,1004.10,1003.37,26.81,23.19,27.39,26.25,23.64,22.75,84.52,78.65,81.60,131.55,2.95,0.71
2010-01-15,0.28,1003.57,1003.97,1003.22,27.51,22.86,28.32,26.77,23.51,22.32,81.18,73.03,77.08,156.45,3.05,0.86
2010-01-16,0.12,1003.63,1004.03,1003.29,27.78,23.02,28.29,27.11,23.50,22.41,80.01,73.82,76.75,200.54,3.27,1.13
2010-01-17,1.68,1004.52,1004.90,1004.12,26.22,23.08,26.97,25.66,23.59,22.55,86.60,80.25,84.02,168.61,3.53,1.01
2010-01-18,0.46,1003.74,1004.19,1003.44,27.60,22.70,28.36,26.93,23.41,22.19,79.89,73.36,76.46,170.54,2.82,0.74
2010-01-19,0.31,1002.70,1003.13,1002.35,27.76,23.30,28.58,27.16,23.90,22.80,81.48,74.33,78.19,186.99,3.51,0.93
2010-01-20,0.08,1001.74,1002.14,1001.37,28.98,23.28,29.58,28.27,23.91,22.72,76.81,70.17,73.19,171.65,3.64,1.11
2010-01-21,0.18,1002.65,1003.06,1002.26,26.68,23.14,27.27,26.16,23.59,22.76,84.56,79.15,82.14,144.88,3.16,0.97
2010-01-22,0.71,1002.95,1003.36,1002.62,27.60,23.02,28.35,26.95,23.58,22.44,81.06,73.45,77.54,190.79,3.28,1.02
