REGIAO:;N
UF:;AM
ESTACAO:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10333333
LONGITUDE:;-60,01638888
ALTITUDE:;61,25
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2010-01-01,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-02,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-03,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-04,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-05,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-06,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-07,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-08,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-09,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-10,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-11,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-12,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-13,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-14,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-15,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-16,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-17,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-18,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
2010-01-19,0.21,1002.83,1003.59,1002.12,27.33,23.25,27.90,26.80,23.77,22.74,83.17,76.73,80.03,161.99,3.76,1.47
