REGIAO:;N
UF:;AM
ESTACAO:;PRESIDENTE FIGUEIREDO
CODIGO (WMO):;A126
LATITUDE:;-2,08499999
LONGITUDE:;-60,04888888
ALTITUDE:;92
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2009-01-01,0.06,1002.66,1002.99,1002.43,25.64,22.68,26.18,24.96,23.06,22.22,88.04,81.83,84.74,180.78,2.15,0.43
2009-01-02,0.03,1001.78,1002.17,1001.49,26.76,23.21,27.32,26.21,23.67,22.79,85.29,80.12,82.75,147.92,2.56,0.81
2009-01-03,0.00,1000.41,1000.76,1000.07,27.32,22.80,27.92,26.74,23.28,22.38,81.17,76.25,78.62,145.75,2.79,0.76
2009-01-04,0.61,1001.54,1001.81,1001.10,26.22,23.67,26.92,25.72,24.07,23.29,88.79,83.58,86.46,240.00,1.63,0.27
2009-01-05,0.16,1002.62,1002.96,1002.32,25.63,22.79,26.00,25.19,23.12,22.47,87.54,83.58,85.46,212.75,2.04,0.41
2009-01-06,0.10,1001.68,1002.03,1001.40,26.72,22.82,27.30,25.88,23.38,22.43,85.08,78.33,81.00,183.83,2.47,0.62
2009-01-07,0.47,1001.58,1001.90,1001.25,26.13,22.95,26.75,25.69,23.45,22.49,86.29,80.42,83.58,170.33,2.88,0.60
2009-01-08,0.13,1002.13,1002.47,1001.80,25.45,22.97,25.78,25.00,23.19,22.66,88.79,85.17,87.00,160.08,2.00,0.64
2009-01-09,0.20,1002.40,1002.74,1002.05,27.04,23.55,27.58,26.51,23.90,23.07,85.17,79.96,82.83,163.12,3.23,0.95
2009-01-10,0.17,1002.77,1003.12,1002.38,26.10,23.42,26.55,25.70,23.81,23.02,88.21,83.04,85.75,164.79,2.95,0.70
2009-01-11,0.64,1002.99,1003.34,1002.58,24.84,22.67,25.37,24.38,23.12,22.37,90.71,86.04,88.50,228.54,3.65,0.70
2009-01-12,0.78,1002.77,1003.16,1002.41,25.62,22.83,26.06,25.16,23.18,22.45,87.83,83.62,85.75,191.04,3.12,0.84
2009-01-13,0.01,1002.33,1002.65,1001.94,26.75,23.18,27.34,26.30,23.63,22.84,84.62,79.67,82.17,172.33,2.92,0.85
2009-01-14,1.48,1003.72,1004.02,1003.38,24.54,22.79,24.87,24.29,23.07,22.50,91.75,88.00,90.17,187.54,2.53,0.50
2009-01-15,0.01,1002.93,1003.29,1002.61,26.48,22.82,27.02,25.99,23.27,22.40,84.71,79.50,82.04,154.33,3.16,0.81
2009-01-16,0.24,1003.09,1003.42,1002.71,26.36,22.89,26.88,25.82,23.28,22.43,84.96,80.04,82.71,176.46,3.09,0.99
2009-01-17,0.21,1003.48,1003.79,1003.21,26.15,23.38,26.71,25.72,23.84,23.00,88.17,83.17,85.67,171.92,2.35,0.54
2009-01-18,1.16,1004.15,1004.50,1003.73,24.05,22.88,24.35,23.82,23.15,22.69,94.08,92.04,93.29,203.88,1.84,0.29
2009-01-19,0.07,1004.57,1004.90,1004.27,25.11,22.31,25.50,24.67,22.60,21.96,87.74,83.52,85.63,178.65,3.20,0.84
2009-01-20,0.01,1004.93,1005.28,1004.52,24.68,22.20,25.07,24.23,22.69,21.48,89.38,84.25,87.00,206.83,1.70,0.49
2009-01-21,2.74,1005.25,1005.62,1004.87,25.07,22.97,25.38,24.77,23.35,22.59,90.29,86.79,88.62,154.04,2.38,0.53
2009-01-22,0.34,1004.62,1004.94,1004.38,25.31,23.24,25.83,24.87,23.60,22.84,91.08,86.12,88.83,185.62,1.77,0.39
2009-01-23,2.09,1004.06,1004.39,1003.73,25.30,22.99,25.83,24.82,23.46,22.56,90.08,85.46,87.83,169.08,2.38,0.55
2009-01-24,0.36,1002.57,1002.87,1002.36,24.59,22.99,25.01,24.19,23.32,22.50,92.58,89.00,91.29,191.42,1.86,0.42
2009-01-25,1.45,1001.51,1001.85,1001.18,25.05,23.46,25.44,24.67,23.84,23.04,93.08,89.29,91.33,217.67,1.52,0.26
