REGIAO:;N
UF:;AM
ESTACAO:;AUTAZES
CODIGO (WMO):;A120
LATITUDE:;-2,05638888
LONGITUDE:;-60,02555554
ALTITUDE:;78
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2009-01-01,0.01,1007.40,1007.67,1007.19,26.20,22.99,26.68,25.63,23.42,22.57,85.88,81.26,83.42,168.52,2.33,0.56
2009-01-02,0.05,1006.72,1007.10,1006.41,27.14,23.27,27.73,26.59,23.67,22.83,83.29,78.19,80.97,135.41,2.94,0.81
2009-01-03,0.01,1005.29,1005.60,1004.91,27.37,23.51,28.01,26.80,24.00,23.18,83.56,78.97,81.15,101.46,2.48,0.81
2009-01-04,0.95,1006.25,1006.57,1005.76,26.47,23.68,27.18,25.96,24.03,23.25,87.51,82.63,85.66,210.29,2.52,0.62
2009-01-05,0.01,1007.15,1007.50,1006.88,25.93,22.50,26.34,25.42,22.90,22.14,85.08,80.58,82.67,141.38,2.95,0.85
2009-01-06,0.00,1006.03,1006.38,1005.69,28.02,23.54,28.57,27.44,24.10,23.03,81.42,76.08,78.58,180.21,2.21,0.61
2009-01-07,0.41,1006.45,1006.77,1006.13,25.42,22.99,26.02,25.01,23.43,22.62,88.67,84.00,86.88,156.75,3.11,0.76
2009-01-08,0.03,1006.93,1007.27,1006.59,25.40,22.78,25.81,24.88,23.02,22.36,88.21,84.00,86.08,147.38,2.90,1.04
2009-01-09,0.33,1007.25,1007.62,1006.85,25.90,23.91,26.36,25.54,24.29,23.72,90.96,87.17,89.04,168.83,2.33,0.54
2009-01-10,0.88,1007.32,1007.70,1006.90,26.13,23.33,26.91,25.57,23.85,22.97,88.06,82.55,85.52,144.50,3.73,1.22
2009-01-11,1.36,1007.62,1008.02,1007.31,25.00,23.14,25.46,24.53,23.45,22.76,91.34,87.63,89.78,139.54,2.78,0.48
2009-01-12,0.02,1007.32,1007.68,1007.00,26.61,23.57,27.22,25.93,23.99,23.07,87.62,81.00,84.08,117.46,3.06,0.78
2009-01-13,0.17,1006.94,1007.25,1006.61,26.87,23.75,27.45,26.47,24.30,23.40,86.33,81.38,83.75,139.42,2.82,0.87
2009-01-14,0.64,1007.98,1008.24,1007.63,25.08,23.44,25.42,24.84,23.74,23.20,91.76,89.21,90.82,197.08,2.48,0.57
2009-01-15,0.99,1007.56,1007.95,1007.18,26.08,23.31,26.75,25.38,23.90,22.89,88.50,83.00,85.62,141.88,2.84,0.82
2009-01-16,0.33,1007.88,1008.22,1007.50,26.21,23.57,26.88,25.53,24.05,23.14,89.00,82.50,86.00,85.75,3.80,1.05
2009-01-17,0.11,1007.79,1008.06,1007.48,26.33,23.29,26.75,25.94,23.62,22.94,86.59,83.06,84.93,171.91,2.25,0.65
2009-01-18,0.18,1007.46,1007.78,1007.15,27.27,23.06,27.82,26.75,23.51,22.65,82.27,77.09,79.75,145.99,3.05,0.94
2009-01-19,0.18,1007.46,1007.78,1007.15,27.27,23.06,27.82,26.75,23.51,22.65,82.27,77.09,79.75,145.99,3.05,0.94
