REGIAO:;N
UF:;AM
ESTACAO:;PARINTINS
CODIGO (WMO):;A123
LATITUDE:;-2,64055555
LONGITUDE:;-56,75472222
ALTITUDE:;52
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2009-01-01,0.07,1007.21,1007.50,1006.97,25.84,23.79,26.32,25.37,24.22,23.49,91.04,86.52,88.87,167.17,2.43,0.81
2009-01-02,0.78,1006.65,1007.00,1006.34,26.05,23.75,26.54,25.65,24.23,23.44,89.83,86.00,88.00,122.96,3.27,1.20
2009-01-03,0.17,1005.19,1005.53,1004.89,27.79,23.58,28.18,27.34,24.08,23.21,82.08,77.29,79.33,91.96,4.12,1.82
2009-01-04,0.00,1005.72,1005.98,1005.32,27.44,24.35,27.92,27.06,24.74,23.90,86.25,81.08,83.92,147.46,3.06,1.01
2009-01-05,0.01,1006.93,1007.27,1006.62,25.99,23.50,26.53,25.56,23.94,23.09,88.79,84.25,86.75,212.54,3.51,1.11
2009-01-06,0.00,1005.92,1006.25,1005.62,27.75,23.81,28.21,27.21,24.22,23.28,83.08,78.25,80.58,198.42,2.85,0.84
2009-01-07,0.42,1006.36,1006.67,1006.01,25.65,23.86,26.08,25.43,24.17,23.47,91.33,87.00,89.92,189.92,2.71,0.71
2009-01-08,0.22,1006.83,1007.18,1006.50,26.02,23.41,26.33,25.66,23.73,23.09,87.92,84.42,86.08,108.96,3.86,1.43
2009-01-09,0.01,1007.27,1007.62,1006.88,27.15,23.43,27.66,26.68,23.91,22.98,83.67,77.83,80.54,82.71,4.41,1.71
2009-01-10,0.00,1007.40,1007.76,1007.05,27.37,23.40,27.86,26.91,23.84,22.99,82.12,77.04,79.71,70.96,4.24,1.62
2009-01-11,0.03,1007.38,1007.75,1006.99,27.11,23.80,27.77,26.47,24.31,23.39,86.12,78.71,82.38,79.25,3.98,1.35
2009-01-12,0.00,1007.31,1007.68,1006.97,27.60,23.15,28.16,27.13,23.65,22.73,80.75,74.79,77.71,77.96,4.76,1.85
2009-01-13,0.20,1006.85,1007.19,1006.43,27.82,23.80,28.42,27.25,24.22,23.30,82.08,76.17,79.33,113.33,3.37,1.04
2009-01-14,0.02,1007.59,1007.88,1007.32,27.48,23.74,28.01,27.12,24.29,23.38,83.12,77.92,80.46,113.00,3.92,1.37
2009-01-15,0.22,1007.38,1007.76,1007.03,27.13,23.60,27.72,26.64,24.20,23.07,84.08,78.21,81.62,141.38,3.86,1.23
2009-01-16,0.23,1007.99,1008.30,1007.66,26.93,23.36,27.40,26.48,23.91,22.96,84.42,79.12,81.79,106.29,4.73,1.73
2009-01-17,0.01,1007.94,1008.23,1007.59,27.13,23.80,27.78,26.69,24.32,23.46,85.54,79.54,82.75,147.83,2.85,1.08
2009-01-18,0.02,1008.30,1008.59,1008.00,26.30,23.88,26.83,25.78,24.22,23.55,89.58,84.58,87.25,174.04,2.90,0.97
2009-01-19,1.13,1008.99,1009.36,1008.65,24.78,23.62,25.16,24.49,23.97,23.37,94.38,92.33,93.38,184.71,3.05,0.77
2009-01-20,0.07,1009.28,1009.62,1008.89,25.05,23.35,25.43,24.70,23.75,23.10,92.38,88.88,90.71,179.67,2.48,0.65
2009-01-21,0.03,1009.95,1010.25,1009.67,25.05,23.32,25.50,24.65,23.71,23.01,92.46,87.96,90.38,166.33,3.77,1.21
2009-01-22,0.03,1009.53,1009.81,1009.31,26.05,22.53,26.34,25.66,22.95,22.05,83.83,78.88,81.29,188.12,3.35,1.06
2009-01-23,0.02,1008.51,1008.83,1008.20,25.59,23.64,25.99,25.28,23.90,23.31,90.71,86.79,89.21,155.75,2.27,0.66
2009-01-24,0.02,1007.36,1007.68,1007.07,25.62,23.73,26.09,25.28,24.16,23.42,91.54,87.04,89.46,172.33,2.80,0.91
2009-01-25,0.05,1006.16,1006.46,1005.86,26.90,23.49,27.30,26.53,23.93,23.11,85.21,80.33,82.75,86.46,3.53,1.30
2009-01-26,0.05,1007.07,1007.36,1006.77,26.60,23.33,27.09,26.23,23.75,23.02,85.12,80.21,82.71,108.46,3.95,1.50
2009-01-27,0.03,1007.48,1007.73,1007.19,26.30,23.98,26.94,25.76,24.35,23.57,89.88,84.08,87.42,124.38,3.69,1.06
2009-01-28,0.03,1007.32,1007.64,1006.99,25.88,23.81,26.27,25.46,24.24,23.40,90.83,86.62,88.75,109.29,4.10,1.52
2009-01-29,0.03,1007.88,1008.15,1007.59,25.80,24.02,26.19,25.37,24.37,23.74,92.38,87.88,90.25,155.29,2.49,0.79
2009-01-30,0.36,1007.98,1008.32,1007.70,26.54,24.28,26.98,26.16,24.62,23.97,89.88,85.79,87.88,160.92,2.41,0.79
2009-01-31,0.10,1007.73,1007.98,1007.43,26.05,23.47,26.54,25.60,23.89,23.01,88.42,83.71,86.42,119.96,3.46,1.20
2009-02-01,0.68,1007.77,1008.10,1007.48,25.78,23.44,26.29,25.32,23.79,23.11,89.72,84.81,87.54,158.65,2.88,0.81
2009-02-02,0.59,1007.35,1007.74,1006.98,24.87,23.46,25.27,24.47,23.78,23.10,93.25,90.50,92.00,186.21,2.60,0.70
2009-02-03,0.18,1007.25,1007.58,1006.93,27.03,23.21,27.54,26.37,23.72,22.59,83.33,79.08,81.12,88.38,3.73,1.42
2009-02-04,0.01,1008.09,1008.43,1007.72,27.59,22.96,28.22,27.10,23.50,22.50,79.12,73.08,76.29,92.04,4.98,1.78
2009-02-05,0.92,1008.46,1008.79,1008.13,25.85,23.53,26.32,25.47,24.00,22.99,89.46,84.08,87.17,128.29,3.56,1.12
