REGIAO:;N
UF:;AM
ESTACAO:;BOCA DO ACRE
CODIGO (WMO):;A110
LATITUDE:;-8,77666666
LONGITUDE:;-67,33222221
ALTITUDE:;111
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2009-01-01,0.13,997.45,997.88,997.20,27.29,22.68,27.97,26.57,23.24,22.15,80.57,73.78,76.99,127.52,4.17,1.81
2009-01-02,0.27,996.20,996.65,995.90,27.20,23.20,27.93,26.62,23.75,22.65,82.99,76.51,80.18,182.97,3.75,1.38
2009-01-03,0.10,996.14,996.53,995.76,26.52,23.00,27.24,25.91,23.49,22.48,85.03,78.60,82.19,218.45,3.85,1.29
2009-01-04,0.11,997.83,998.16,997.47,26.08,22.65,26.60,25.56,23.11,22.27,85.02,79.69,82.34,183.72,4.37,1.79
2009-01-05,0.08,998.26,998.61,997.94,26.40,21.87,26.93,25.76,22.47,21.40,80.98,74.53,77.25,183.01,3.49,1.37
2009-01-06,0.06,996.57,996.94,996.32,27.13,22.48,27.69,26.67,22.96,21.98,80.19,74.48,77.32,227.83,3.55,1.38
2009-01-07,0.21,995.95,996.20,995.62,25.79,23.20,26.50,25.33,23.55,22.80,88.42,82.38,86.29,126.79,3.90,1.43
2009-01-08,0.12,997.37,997.76,996.99,26.75,22.77,27.27,26.10,23.17,22.22,83.05,77.16,80.10,191.48,3.57,1.40
2009-01-09,0.07,997.43,997.85,997.09,26.53,23.26,27.15,26.04,23.73,22.87,85.70,80.10,83.03,186.07,3.36,1.34
2009-01-10,0.52,998.19,998.54,997.78,25.47,23.06,25.96,25.04,23.45,22.70,89.23,84.99,87.17,195.30,3.52,1.36
2009-01-11,0.59,997.85,998.23,997.52,26.64,22.53,27.57,25.99,23.15,22.01,83.04,75.09,79.62,184.63,3.64,1.27
2009-01-12,0.19,997.91,998.30,997.57,26.36,23.20,27.02,25.70,23.74,22.75,87.06,80.73,83.75,195.92,3.36,1.12
2009-01-13,0.22,998.00,998.42,997.70,25.97,22.47,26.47,25.44,22.88,22.02,84.73,79.57,82.09,209.38,3.47,1.42
2009-01-14,0.07,998.53,998.91,998.20,26.89,23.04,27.50,26.30,23.46,22.47,83.62,77.05,80.64,195.69,3.36,1.24
2009-01-15,0.03,997.40,997.82,997.15,27.89,23.05,28.48,27.34,23.58,22.61,79.45,73.64,76.60,204.65,4.17,1.67
2009-01-16,0.03,996.98,997.30,996.63,27.14,23.03,27.82,26.57,23.45,22.68,82.12,76.29,79.29,177.83,4.24,1.67
2009-01-17,0.15,997.47,997.87,997.15,26.45,22.87,27.05,25.86,23.28,22.39,84.22,79.07,81.76,128.35,3.51,1.28
2009-01-18,0.05,998.02,998.43,997.67,27.37,22.96,28.08,26.88,23.58,22.57,81.49,75.31,78.48,169.11,3.53,1.29
2009-01-19,0.44,999.76,1000.11,999.45,25.17,22.32,25.49,24.78,22.63,21.90,86.54,82.80,84.67,231.05,3.85,1.43
2009-01-20,0.42,999.22,999.43,998.72,26.51,22.67,27.36,25.87,23.17,22.17,83.80,76.16,80.51,142.60,3.93,1.55
2009-01-21,0.54,999.26,999.62,998.92,25.90,22.52,26.63,25.23,22.98,22.01,85.61,78.61,82.33,155.88,3.48,1.46
2009-01-22,0.10,998.28,998.63,997.97,26.28,22.70,26.94,25.66,23.11,22.19,84.77,78.49,81.92,188.09,3.22,1.12
2009-01-23,0.09,998.10,998.41,997.70,26.51,22.41,27.31,25.93,22.88,21.80,82.01,75.49,79.43,198.77,3.82,1.40
2009-01-24,0.07,996.83,997.20,996.52,25.90,22.74,26.48,25.43,23.15,22.36,85.90,80.27,83.41,186.13,3.49,1.27
2009-01-25,0.11,996.05,996.42,995.72,27.09,22.56,27.84,26.32,23.04,22.03,81.09,73.87,77.65,210.49,4.40,1.82
2009-01-26,0.08,996.75,997.07,996.43,26.26,23.08,27.02,25.77,23.49,22.63,85.81,79.57,83.50,151.76,4.28,1.85
2009-01-27,0.19,997.71,998.07,997.44,25.68,22.55,26.20,25.24,22.99,22.22,86.02,81.11,83.59,247.02,4.26,1.78
2009-01-28,0.22,997.39,997.74,997.05,26.48,22.68,27.22,25.89,23.11,22.29,83.52,77.16,80.76,168.89,4.20,1.75
2009-01-29,1.65,997.94,998.18,997.57,25.67,22.82,26.33,25.27,23.20,22.36,87.16,81.89,85.39,149.35,4.07,1.52
2009-01-30,0.09,998.53,998.79,998.16,25.40,22.71,25.85,25.10,23.09,22.35,87.48,83.31,85.78,184.86,2.83,1.04
2009-01-31,0.10,997.78,998.19,997.47,27.65,22.32,28.32,26.91,22.94,21.91,78.18,71.45,74.43,210.94,4.23,1.87
2009-02-01,0.49,997.87,998.18,997.56,25.21,22.53,25.75,24.81,22.84,22.25,87.41,83.01,85.51,105.14,5.29,2.39
2009-02-02,0.10,997.28,997.71,997.00,26.72,22.60,27.52,25.94,23.18,22.07,82.97,75.87,79.39,170.44,3.57,1.33
2009-02-03,0.09,997.05,997.42,996.71,27.35,22.72,28.17,26.64,23.38,22.14,81.31,73.56,77.50,157.38,3.96,1.36
2009-02-04,0.24,998.19,998.60,997.78,26.60,22.78,27.25,25.96,23.19,22.23,83.61,77.27,80.73,201.57,3.96,1.42
2009-02-05,0.08,998.76,999.16,998.43,26.50,23.12,26.96,25.99,23.54,22.75,85.62,80.22,82.72,155.10,3.44,1.23
2009-02-06,1.07,998.01,998.27,997.60,25.48,22.82,26.01,25.20,23.24,22.56,87.90,83.47,85.94,174.15,3.63,1.60
2009-02-07,0.25,998.69,998.91,998.22,25.50,22.81,26.17,25.10,23.20,22.39,87.56,82.28,85.79,136.96,4.58,1.58
2009-02-08,0.11,997.83,998.27,997.55,27.03,22.56,27.69,26.31,23.12,22.07,81.68,74.79,77.98,169.24,3.71,1.42
2009-02-09,1.49,997.39,997.68,997.03,25.89,22.97,26.60,25.48,23.40,22.60,86.83,81.13,84.46,78.51,4.81,1.91
2009-02-10,0.04,997.44,997.80,997.12,26.68,22.83,27.40,26.02,23.40,22.28,84.16,77.59,80.89,160.65,3.32,1.28
2009-02-11,0.21,998.17,998.49,997.87,25.81,22.76,26.45,25.30,23.37,22.38,87.38,81.33,84.33,167.04,3.58,1.10
2009-02-12,0.11,997.80,998.25,997.45,26.77,22.46,27.36,26.16,23.00,22.02,81.39,75.78,78.39,135.27,3.72,1.53
2009-02-13,0.07,995.99,996.38,995.73,26.04,22.75,26.63,25.45,23.11,22.30,85.62,79.79,82.83,231.67,4.80,1.91
2009-02-14,0.01,994.11,994.42,993.73,26.25,22.88,26.87,25.82,23.24,22.51,85.12,79.79,82.83,167.83,3.29,1.22
2009-02-15,0.32,995.52,995.94,995.26,26.07,22.27,26.73,25.63,22.75,21.85,82.99,77.85,80.89,156.48,3.77,1.45
2009-02-16,2.28,995.73,996.03,995.39,25.07,22.54,25.52,24.75,22.83,22.20,88.08,83.88,86.38,151.33,4.27,1.61
2009-02-17,0.35,996.64,997.05,996.29,26.10,22.51,26.83,25.60,22.93,22.01,84.28,78.14,81.78,97.15,3.89,1.50
2009-02-18,0.07,997.21,997.60,996.92,25.67,22.51,26.40,25.18,22.92,22.08,86.36,80.06,83.78,179.86,3.40,1.29
2009-02-19,0.07,997.08,997.46,996.78,25.98,22.20,26.43,25.37,22.70,21.76,83.69,78.52,80.83,200.17,3.80,1.46
2009-02-20,1.74,996.38,996.69,996.00,24.26,22.38,24.87,23.93,22.83,22.14,91.58,86.80,89.51,122.34,3.60,1.34
2009-02-21,0.14,996.97,997.36,996.73,26.74,22.70,27.32,25.98,23.18,22.12,83.29,76.21,79.58,190.54,3.32,1.15
2009-02-22,0.05,996.74,997.13,996.38,26.85,22.84,27.55,26.36,23.32,22.34,82.48,76.69,80.16,146.29,3.67,1.32
2009-02-23,0.22,998.12,998.44,997.65,24.61,22.31,25.15,24.43,22.74,22.05,88.78,84.89,87.35,160.56,3.69,1.40
