REGIAO:;N
UF:;AM
ESTACAO:;URUCARA
CODIGO (WMO):;A124
LATITUDE:;-2,89638888
LONGITUDE:;-57,75833333
ALTITUDE:;17
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2009-01-01,0.00,1007.49,1007.79,1007.25,26.41,23.57,26.77,26.00,23.83,23.26,87.04,83.48,85.22,156.22,2.36,0.78
2009-01-02,0.00,1006.84,1007.20,1006.58,27.49,23.87,27.99,26.92,24.20,23.38,84.08,79.50,81.96,137.88,3.52,1.21
2009-01-03,0.00,1005.38,1005.73,1005.09,28.16,23.84,28.80,27.62,24.25,23.51,81.21,75.96,78.79,73.25,3.27,1.22
2009-01-04,0.31,1006.23,1006.50,1005.81,26.83,23.95,27.46,26.25,24.31,23.58,86.96,81.62,84.62,125.29,2.69,0.85
2009-01-05,0.01,1007.37,1007.73,1007.05,26.58,23.52,27.07,26.10,23.88,23.19,86.17,81.96,84.04,210.92,3.02,0.90
2009-01-06,0.03,1006.40,1006.73,1006.11,27.11,23.13,27.75,26.40,23.70,22.75,83.33,78.12,80.21,190.92,3.00,0.89
2009-01-07,0.63,1006.71,1006.99,1006.43,25.09,23.15,25.42,24.82,23.38,22.81,90.29,87.04,89.21,164.88,2.32,0.58
2009-01-08,0.02,1007.05,1007.39,1006.74,26.66,23.78,27.03,26.15,24.07,23.45,87.00,82.83,84.88,92.62,3.37,1.12
2009-01-09,0.00,1007.45,1007.82,1007.08,27.76,23.52,28.27,27.26,23.92,23.20,81.46,76.79,79.21,76.17,3.80,1.46
2009-01-10,0.00,1007.64,1008.01,1007.31,27.99,23.38,28.61,27.48,23.90,23.13,79.96,75.38,77.46,53.17,3.91,1.52
2009-01-11,0.00,1007.71,1008.07,1007.34,26.83,23.05,27.53,26.32,23.45,22.70,82.71,77.08,80.42,125.00,3.43,1.03
2009-01-12,0.00,1007.55,1007.91,1007.23,27.74,23.17,28.25,27.15,23.53,22.76,80.00,75.75,77.75,104.46,4.02,1.53
2009-01-13,0.04,1007.16,1007.50,1006.78,27.19,23.47,27.76,26.79,23.78,23.14,82.67,77.96,80.75,104.54,2.78,0.82
2009-01-14,0.47,1008.06,1008.35,1007.75,26.52,23.80,27.07,26.14,24.18,23.53,87.42,83.50,85.67,175.50,3.13,0.75
2009-01-15,0.48,1007.82,1008.19,1007.47,26.08,23.54,26.84,25.55,24.09,23.24,88.83,83.83,86.54,208.67,3.43,0.80
2009-01-16,1.47,1008.23,1008.55,1007.90,26.29,23.37,26.72,25.71,23.71,23.03,87.21,83.12,85.04,120.12,4.12,1.32
2009-01-17,0.29,1008.33,1008.63,1007.96,26.60,23.65,27.35,26.09,24.23,23.29,86.92,82.00,84.58,146.33,2.92,0.75
