ano,mes,dia,municipio,uf,chuva_final,vazao,areakm
1991,3,15,rio branco,AC,0.12590909090909091,965.61,0.055736204833490954
1991,3,16,rio branco,AC,0.12590909090909091,990.04,0.055736204833490954
1991,3,17,rio branco,AC,0.12590909090909091,1017.81,0.055736204833490954
1991,3,18,rio branco,AC,0.12590909090909091,996.19,0.055736204833490954
1991,3,19,rio branco,AC,0.12590909090909091,956.51,0.055736204833490954
1991,3,20,rio branco,AC,0.12590909090909091,927.9,0.055736204833490954
1991,3,21,rio branco,AC,0.12590909090909091,985.44,0.055736204833490954
1991,3,22,rio branco,AC,0.12590909090909091,1049.01,0.055736204833490954
1991,3,23,rio branco,AC,0.12590909090909091,1058.43,0.055736204833490954
1991,3,24,rio branco,AC,0.12590909090909091,991.58,0.055736204833490954
1991,3,25,rio branco,AC,0.12590909090909091,893.71,0.055736204833490954
