REGIAO:;N
UF:;AM
ESTACAO:;AUTAZES
CODIGO (WMO):;A120
LATITUDE:;-2,05638888
LONGITUDE:;-60,02555554
ALTITUDE:;78
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2008-04-17,0.24,1007.69,1007.98,1007.28,26.64,23.23,27.28,26.18,23.70,22.81,85.26,79.75,82.87,178.26,2.82,0.72
2008-04-18,2.02,1008.62,1009.04,1008.26,24.86,23.50,25.28,24.56,23.77,23.25,93.79,90.12,92.42,125.75,2.05,0.38
2008-04-19,2.17,1008.16,1008.54,1007.86,24.25,23.14,24.55,23.98,23.43,22.90,94.62,92.46,93.67,208.67,2.24,0.54
2008-04-20,0.72,1007.35,1007.67,1007.00,24.95,23.00,25.55,24.41,23.50,22.68,91.96,86.75,89.50,165.88,3.13,0.95
2008-04-21,0.00,1007.61,1007.98,1007.26,26.18,23.33,26.60,25.70,23.73,22.94,87.79,83.08,85.50,108.17,3.29,1.10
2008-04-22,0.00,1006.59,1006.95,1006.25,27.66,23.70,28.24,27.07,24.25,23.33,84.17,78.12,80.79,139.96,3.08,1.10
2008-04-23,2.29,1007.32,1007.66,1006.92,25.37,23.80,25.96,25.02,24.15,23.49,93.12,88.12,91.21,210.92,3.30,1.02
2008-04-24,0.32,1007.22,1007.55,1006.88,25.84,23.53,26.43,25.19,23.96,23.13,91.04,85.12,87.83,151.92,2.95,0.86
2008-04-25,0.46,1006.25,1006.58,1005.94,26.55,24.05,27.21,25.90,24.54,23.64,89.88,83.08,86.71,161.71,2.26,0.59
2008-04-26,0.12,1006.50,1006.80,1006.20,27.07,23.99,27.53,26.58,24.41,23.62,86.83,81.38,84.21,122.46,3.61,1.27
2008-04-27,0.49,1005.92,1006.29,1005.53,26.68,24.64,27.32,26.09,25.01,24.28,92.04,85.42,88.92,145.79,2.49,0.63
2008-04-28,0.26,1006.40,1006.75,1006.00,26.18,24.12,26.75,25.74,24.60,23.70,91.29,85.46,88.71,128.58,3.19,0.82
2008-04-29,1.32,1007.69,1008.05,1007.32,25.89,23.46,26.32,25.51,23.90,23.12,89.42,84.29,86.83,163.71,3.01,0.75
2008-04-30,0.05,1006.27,1006.62,1005.93,26.60,23.66,27.15,26.05,24.05,23.18,87.75,81.83,84.96,161.08,3.13,1.07
2008-05-01,0.62,1005.89,1006.21,1005.64,26.90,24.05,27.28,26.48,24.45,23.67,87.35,83.09,85.20,170.63,2.65,0.78
2008-05-02,1.18,1006.89,1007.20,1006.50,25.57,23.53,25.98,25.24,23.96,23.23,90.88,86.83,88.83,198.25,3.47,0.96
2008-05-03,0.17,1008.43,1008.75,1008.12,25.78,23.09,26.35,25.22,23.47,22.59,88.96,82.04,85.71,248.50,3.48,0.97
2008-05-04,7.21,1008.93,1009.23,1008.57,24.91,23.19,25.31,24.51,23.55,22.82,92.25,88.46,90.54,204.50,2.88,0.80
2008-05-05,0.27,1009.21,1009.52,1008.89,25.86,23.56,26.30,25.51,23.85,23.22,89.62,84.92,87.54,225.38,3.27,1.09
2008-05-06,1.30,1008.79,1009.13,1008.48,25.72,23.69,26.24,25.32,24.14,23.18,91.04,86.08,89.12,194.62,2.66,0.69
2008-05-07,0.08,1008.26,1008.61,1007.93,26.26,23.65,26.57,25.93,23.98,23.30,88.17,84.12,86.12,85.92,2.64,0.81
2008-05-08,0.43,1008.12,1008.43,1007.82,25.81,23.22,26.25,25.45,23.67,22.92,88.50,83.92,86.21,129.50,2.82,0.65
2008-05-09,0.34,1008.40,1008.70,1008.10,25.45,23.68,25.96,25.01,24.03,23.43,92.58,87.58,90.25,187.12,2.98,0.85
2008-05-10,0.01,1008.58,1008.90,1008.27,25.93,23.18,26.49,25.36,23.60,22.76,88.88,82.75,85.75,176.67,2.40,0.64
2008-05-11,0.01,1009.22,1009.50,1008.89,26.58,23.66,27.11,26.22,24.06,23.21,87.21,81.04,84.71,132.62,2.85,0.78
2008-05-12,0.13,1009.82,1010.08,1009.53,26.25,23.42,26.71,25.70,23.77,22.96,88.00,82.00,85.21,181.08,2.48,0.69
2008-05-13,0.32,1010.26,1010.54,1009.93,24.58,23.36,24.92,24.36,23.62,23.13,93.92,91.17,92.88,194.92,2.04,0.50
2008-05-14,0.00,1010.08,1010.42,1009.78,25.78,23.40,26.30,25.38,23.72,23.01,89.79,84.79,87.58,150.25,2.12,0.57
2008-05-15,0.92,1009.48,1009.78,1009.17,25.99,24.01,26.62,25.50,24.35,23.63,91.50,86.04,89.33,203.29,2.32,0.58
2008-05-16,0.00,1009.18,1009.53,1008.85,26.59,23.82,27.03,26.11,24.19,23.44,88.04,83.75,85.79,118.46,1.93,0.46
2008-05-17,0.00,1008.18,1008.51,1007.85,27.80,23.70,28.35,27.27,24.24,23.25,83.33,77.04,80.17,141.79,2.78,0.94
2008-05-18,0.01,1008.72,1009.02,1008.42,26.78,24.05,27.33,26.41,24.34,23.71,87.71,82.50,85.46,135.50,2.78,0.72
2008-05-19,0.00,1008.74,1009.07,1008.37,26.89,23.76,27.47,26.19,24.33,23.43,87.46,81.88,84.08,152.75,2.52,0.64
2008-05-20,0.25,1008.84,1009.17,1008.53,25.89,23.87,26.33,25.50,24.15,23.55,90.83,86.29,88.83,184.79,2.17,0.40
2008-05-21,0.00,1007.76,1008.08,1007.49,27.06,24.12,27.60,26.54,24.53,23.76,87.71,83.08,85.21,235.88,2.30,0.58
2008-05-22,0.05,1007.75,1008.05,1007.43,26.93,23.75,27.60,26.51,24.31,23.32,86.21,80.79,84.00,121.29,2.17,0.62
2008-05-23,0.05,1007.88,1008.16,1007.60,26.06,23.59,26.60,25.57,24.07,23.12,89.71,84.12,86.92,187.50,2.50,0.51
2008-05-24,0.10,1008.35,1008.67,1008.06,25.54,23.33,25.91,25.22,23.68,22.99,90.04,85.58,87.83,139.62,2.62,0.65
2008-05-25,0.48,1007.70,1008.04,1007.33,25.68,23.24,26.30,25.14,23.78,22.90,89.75,84.46,87.12,156.58,2.86,0.71
2008-05-26,0.12,1008.12,1008.42,1007.89,25.12,22.43,25.55,24.76,22.82,22.13,87.92,83.54,85.83,130.08,3.52,1.06
2008-05-27,0.00,1006.89,1007.17,1006.65,26.23,23.24,26.65,25.72,23.65,22.84,87.25,82.75,84.79,131.29,2.03,0.55
2008-05-28,0.00,1006.80,1007.10,1006.51,26.35,23.55,26.92,25.88,24.01,23.21,87.96,83.08,85.58,127.67,2.52,0.83
2008-05-29,0.75,1007.16,1007.44,1006.77,26.12,23.68,26.65,25.63,24.10,23.15,89.42,84.29,87.17,182.92,2.48,0.61
2008-05-30,1.26,1009.52,1009.81,1009.12,24.53,23.13,24.86,24.28,23.47,22.95,93.50,90.62,92.17,211.17,2.83,0.63
2008-05-31,0.04,1010.82,1011.10,1010.55,25.33,23.10,25.66,24.97,23.43,22.90,90.00,86.29,87.88,258.88,3.19,0.89
