REGIAO:;N
UF:;AM
ESTACAO:;COARI
CODIGO (WMO):;A117
LATITUDE:;-4,09749999
LONGITUDE:;-63,14527777
ALTITUDE:;53
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2008-04-12,0.26,1006.10,1006.43,1005.77,26.33,22.85,26.91,25.78,23.32,22.38,85.23,79.61,82.52,169.25,3.31,1.16
2008-04-13,0.26,1006.10,1006.43,1005.77,26.33,22.85,26.91,25.78,23.32,22.38,85.23,79.61,82.52,169.25,3.31,1.16
2008-04-14,0.13,1005.85,1006.33,1005.52,26.55,23.47,27.07,26.01,23.94,22.99,86.81,81.36,83.95,144.66,3.49,1.26
2008-04-15,0.25,1005.11,1005.43,1004.76,26.03,22.79,26.68,25.35,23.30,22.14,87.00,79.21,83.25,121.33,2.86,0.88
2008-04-16,1.04,1006.05,1006.32,1005.66,25.65,23.53,26.10,25.22,23.87,23.04,90.46,85.50,88.29,121.54,3.10,1.07
2008-04-17,0.29,1006.97,1007.30,1006.58,25.35,23.28,25.89,24.83,23.64,22.85,91.29,86.17,89.00,175.12,3.06,1.03
2008-04-18,0.65,1006.98,1007.32,1006.69,24.94,23.31,25.39,24.55,23.65,22.94,93.08,88.62,90.96,186.58,3.52,1.38
2008-04-19,0.01,1006.19,1006.60,1005.86,26.45,22.84,27.00,25.91,23.32,22.32,85.00,78.58,81.92,135.08,2.81,0.79
2008-04-20,1.02,1005.45,1005.77,1005.14,25.06,23.35,25.50,24.70,23.65,23.11,92.33,88.17,90.33,142.75,2.18,0.59
2008-04-21,0.00,1005.34,1005.69,1004.99,26.27,23.02,26.85,25.77,23.53,22.52,86.08,80.50,83.67,104.21,2.61,0.77
2008-04-22,3.03,1005.27,1005.65,1004.87,26.17,23.59,26.73,25.63,24.10,23.16,89.33,83.54,86.50,143.50,3.68,1.22
2008-04-23,0.41,1005.73,1006.10,1005.33,24.83,23.20,25.16,24.53,23.52,22.90,92.75,89.00,90.92,173.79,2.46,0.78
2008-04-24,0.00,1005.48,1005.85,1005.18,26.48,23.42,26.93,25.89,23.72,22.84,87.08,81.46,84.46,142.21,2.50,0.80
2008-04-25,1.53,1004.51,1004.86,1004.20,25.92,23.72,26.40,25.58,24.15,23.43,90.21,85.62,88.12,206.83,2.97,1.02
2008-04-26,0.00,1004.43,1004.82,1004.00,27.20,23.47,27.68,26.68,24.00,23.08,84.29,79.25,81.42,111.12,3.27,1.05
2008-04-27,0.00,1003.80,1004.12,1003.51,27.84,23.66,28.44,27.26,24.07,23.20,82.33,75.75,79.33,147.50,3.80,1.37
2008-04-28,0.87,1004.64,1004.95,1004.22,26.39,23.92,26.96,26.02,24.37,23.53,89.17,83.62,86.88,144.96,3.11,1.12
2008-04-29,0.15,1005.55,1005.83,1005.32,26.57,23.41,26.92,26.22,23.82,23.11,86.00,81.42,83.42,153.88,4.59,1.82
2008-04-30,0.00,1004.12,1004.48,1003.77,27.64,22.90,28.15,26.97,23.36,22.26,80.33,74.50,77.50,108.33,3.05,1.18
