REGIAO:;N
UF:;AM
ESTACAO:;MANACAPURU
CODIGO (WMO):;A119
LATITUDE:;-3,29472221
LONGITUDE:;-60,62833332
ALTITUDE:;55
data,precip_total(mm),p_atmos(mB),p_atmos_max(mB),p_atmos_min(mB),temp_ar-bulbo_seco(C),temp_orvalho(C),temp_ar_max(C),temp_ar_min(C),temp_orvalho_max(C),temp_orvalho_min(C),umid_rel_max(%),umid_rel_min(%),umid_rel_ar(%),dir_vento_horario(gr),vento_rajada_max(m/s),vento_vel(m/s)
2008-04-10,1.65,1004.32,1004.76,1004.03,26.93,23.06,27.63,26.44,23.52,22.61,83.02,76.89,80.61,178.16,4.58,1.95
2008-04-11,0.42,1003.54,1003.83,1003.20,24.93,23.07,25.23,24.62,23.42,22.88,91.42,88.08,89.62,175.67,3.77,1.58
2008-04-12,0.04,1004.70,1005.04,1004.41,25.68,22.69,26.12,25.26,23.02,22.27,86.34,81.41,84.17,147.75,3.08,1.34
2008-04-13,0.12,1005.16,1005.58,1004.85,27.66,22.92,28.33,27.20,23.52,22.39,79.09,72.65,76.30,124.19,3.86,1.66
2008-04-14,0.16,1005.45,1005.79,1005.11,26.33,22.55,26.89,25.98,22.97,22.08,82.68,77.14,80.47,169.65,3.11,1.24
2008-04-15,0.07,1005.06,1005.38,1004.66,26.74,23.17,27.38,26.35,23.65,22.70,83.82,78.38,81.56,139.84,3.70,1.55
2008-04-16,0.00,1005.60,1005.93,1005.24,26.26,22.55,26.69,25.77,22.94,22.08,84.08,78.67,81.29,146.46,3.27,1.45
2008-04-17,5.12,1006.72,1007.15,1006.25,25.25,23.18,25.69,25.00,23.42,22.72,89.62,85.38,88.62,191.62,3.46,1.28
2008-04-18,0.66,1006.41,1006.77,1006.14,25.60,23.26,26.00,25.19,23.72,23.01,90.00,85.70,87.44,123.13,2.79,0.95
2008-04-19,0.00,1005.82,1006.20,1005.52,26.13,23.27,26.64,25.63,23.67,22.86,87.50,82.08,84.92,165.08,2.83,1.10
2008-04-20,5.52,1005.25,1005.59,1004.85,25.95,23.32,26.36,25.59,23.68,22.97,88.00,83.62,85.79,172.58,3.88,1.79
2008-04-21,0.23,1005.29,1005.64,1004.95,26.16,23.18,26.69,25.66,23.45,22.77,86.88,81.42,84.38,74.04,4.20,1.73
2008-04-22,0.00,1004.53,1004.89,1004.21,28.07,23.50,28.45,27.57,23.93,23.09,80.71,75.08,77.62,140.83,4.00,1.87
2008-04-23,1.48,1005.13,1005.49,1004.73,26.00,23.27,26.39,25.65,23.57,22.88,86.88,82.62,85.17,171.17,3.55,1.46
2008-04-24,0.00,1005.02,1005.33,1004.68,27.01,23.13,27.62,26.59,23.64,22.64,83.08,76.88,80.12,136.04,3.52,1.56
2008-04-25,0.05,1004.05,1004.42,1003.71,27.05,23.19,27.65,26.43,23.72,22.69,84.08,76.71,80.38,136.71,3.34,1.44
2008-04-26,0.94,1004.36,1004.68,1004.05,25.78,23.36,26.24,25.44,23.72,23.03,88.79,84.25,86.88,149.46,4.32,1.72
2008-04-27,0.00,1003.76,1004.13,1003.40,27.07,23.72,27.50,26.54,24.18,23.35,85.71,80.62,82.71,116.88,3.93,1.57
2008-04-28,1.81,1004.32,1004.71,1003.88,25.62,23.36,26.15,25.22,23.72,23.05,89.75,84.79,87.62,115.50,3.45,1.31
2008-04-29,1.00,1005.58,1005.95,1005.26,25.61,23.25,25.92,25.30,23.56,23.00,89.04,85.54,87.17,72.83,3.88,1.68
2008-04-30,0.00,1003.95,1004.30,1003.60,27.00,23.59,27.50,26.47,24.15,23.02,85.88,80.08,82.67,102.08,2.98,1.17
